price_usd,Name,ISD link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence
89,"Inniskillin Niagara Cabernet Franc Icewine, Ontario",https://www.i-d-s.com/dubai/inniskillin-niagara-cabernet-franc-icewine-ontario-ca1022.html,canada,/FR/en/inniskillin-wines-inc-cabernet-franc-icewine/w/3989,4.4,Cabernet Franc Icewine,-,Canada,Niagara Peninsula,1919,60
57.4,"Peller Peller, Vidal Icewine",https://www.i-d-s.com/dubai/peller-peller-vidal-icewine-ca1009.html,canada,/FR/en/peller-estates-vidal-icewine/w/80538,4.3,Vidal Icewine,-,Canada,Niagara Peninsula,5723,63
27.95,"Henners Brut, Sussex, US Label",https://www.i-d-s.com/dubai/henners-brut-sussex-us-label-sw1077.html,united_kingdom,/FR/en/henners-maypole-brut/w/11293031,4.1,Maypole Brut,-,United Kingdom,East Sussex,54,29
27.99,"Rathfinny Wine Estate, Rosé Brut",https://www.i-d-s.com/dubai/rathfinny-wine-estate-ros-brut-sw1039.html,united_kingdom,/FR/en/bolney-wine-estate-cuvee-rose-brut/w/1490698,4,Cuvée Rosé Brut,-,United Kingdom,Sussex,363,47
27.85,"Henners Brut Rosé , English Sparkling Wine",https://www.i-d-s.com/dubai/henners-brut-ros-english-sparkling-wine-sw2034.html,united_kingdom,/FR/en/tesco-english-sparkling-rose-brut/w/5040014,3.8,English Sparkling Rosé Brut,-,United Kingdom,Kent,275,52
24.99,Rathfinny Sparkling Brut,https://www.i-d-s.com/dubai/rathfinny-sparkling-brut-sw4061.html,united_kingdom,/FR/en/jacob-s-creek-brut-cuvee-chardonnay-pinot-noir-sparkling/w/2723,3.4,Brut Cuvée Chardonnay - Pinot Noir Sparkling N.V.,-,Australia,South Eastern Australia,5911,47
56.99,Nyetimber Blanc de Blancs,https://www.i-d-s.com/dubai/nyetimber-blanc-de-blancs-sw4058.html,united_kingdom,/FR/en/nyetimber-blanc-de-blancs-brut/w/13268,4.2,Blanc de Blancs Brut,-,United Kingdom,Sussex,3103,67
38.9,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,united_kingdom,/FR/en/the-chapel-down-winery-english-sparkling-rose/w/2421211,4,English Sparkling Rosé N.V.,-,United Kingdom,Kent,505,72
49,Nyetimber Rosé,https://www.i-d-s.com/dubai/nyetimber-ros-sw4057.html,united_kingdom,/FR/en/nyetimber-brut-rose/w/1700209?price_id=31807086,4.1,Brut Rosé N.V.,-,United Kingdom,Sussex,2361,50
27.35,Bolney Winemaker’s Edition Red,https://www.i-d-s.com/dubai/bolney-winemaker-s-edition-red-gb3006.html,united_kingdom,/FR/en/hernando-cortes-mission-napa-valley-winemakers-edition-red-blend/w/2260700,3.9,Winemakers Edition Red Blend,-,United States,Napa Valley,60,76
26.6,Sharpham Estate Little Bee Wild Ferment Pinot Gris,https://www.i-d-s.com/dubai/sharpham-estate-little-bee-wild-ferment-pinot-gris-gb1006.html,united_kingdom,/FR/en/sharpham-estate-little-bee-wild-ferment-pinot-gris/w/11054940,3.8,Little Bee Wild Ferment Pinot Gris,-,United Kingdom,Devon,70,81
38.3,Bolney Bubbly Sparkling,https://www.i-d-s.com/dubai/bolney-bubbly-sparkling-sw1037.html,united_kingdom,/FR/en/bolney-wine-estate-bolney-bubbly-brut/w/1796642,3.9,Bolney Bubbly Brut N.V.,-,United Kingdom,Sussex,662,70
32.99,"Henners Brut, Sussex",https://www.i-d-s.com/dubai/henners-brut-sussex-sw3002.html,united_kingdom,/FR/en/henners-maypole-brut/w/11293031,4.1,Maypole Brut,-,United Kingdom,East Sussex,54,38
15.45,"Rathfinny Cradle Valley, Pinot Blanc",https://www.i-d-s.com/dubai/rathfinny-cradle-valley-pinot-blanc-gb1005.html,united_kingdom,/FR/en/rathfinny-cradle-valley-pinot-blanc-chardonnay/w/4572231,3.9,Cradle Valley Pinot Blanc - Chardonnay,-,United Kingdom,Sussex,35,68
29.99,Litmus Red Pinot 2018,https://www.i-d-s.com/dubai/litmus-red-pinot-2018-gb4003.html,united_kingdom,/FR/en/litmus-wines-red-pinot/w/1974755?year=2018,3.7,Red Pinot 2018,-,United Kingdom,Surrey,-,80
7.2,Henkell Trocken Sparkling Wine,https://www.i-d-s.com/dubai/henkell-trocken-sparkling-wine-sw1004.html,germany,/FR/en/henkell-trocken-dry-sec/w/1135749,3.3,Trocken Dry-Sec N.V.,-,Germany,German Wine,9530,44
7.65,Henkell Trocken Sparkling Wine Rosé,https://www.i-d-s.com/dubai/henkell-trocken-sparkling-wine-ros-sw1005.html,germany,/FR/en/henkell-extra-dry-rose-trocken/w/7921049,3.3,Extra Dry Rosé Trocken,-,Germany,German Wine,9530,35
18.99,Balthasar Ress Pinot Noir Rosé Brut Nv,https://www.i-d-s.com/dubai/balthasar-ress-pinot-noir-ros-brut-nv-sw4038.html,germany,/FR/en/balthasar-ress-pinot-noir-rose-brut/w/5244875,3.8,Pinot Noir Rosé Brut,-,Germany,Rheingau,95,69
33.99,"Jean Stodden Spätburgunder JS, 2019",https://www.i-d-s.com/dubai/jean-stodden-sp-tburgunder-js-2019-ge1025.html,germany,/FR/en/jean-stodden-spatburgunder-js/w/63644?year=2019&amp;price_id=38535420,3.8,Spätburgunder JS 2019,-,Germany,Ahr,128,75
17.05,Balthasar Ress Hattenheim Riesling Feinherb,https://www.i-d-s.com/dubai/balthasar-ress-hattenheim-riesling-feinherb-ge1024.html,germany,/FR/en/balthasar-ress-hattenheimer-riesling-feinherb/w/14700,3.9,Hattenheimer Riesling Feinherb,-,Germany,Rheingau,147,77
19.55,Balthasar Ress Schützenhaus Riesling Kabinett,https://www.i-d-s.com/dubai/balthasar-ress-sch-tzenhaus-riesling-kabinett-ge1023.html,germany,/FR/en/balthasar-ress-hattenheimer-schutzenhaus-riesling-kabinett/w/14698,3.9,Hattenheimer Schützenhaus Riesling Kabinett,-,Germany,Rheingau,1048,80
22.99,Von Othegraven Altenberg Riesling Spatlese,https://www.i-d-s.com/dubai/von-othegraven-altenberg-riesling-spatlese-ge4005.html,germany,/FR/en/von-othegraven-altenberg-spatlese-riesling/w/2881704,4.1,Kanzemer Altenberg Spätlese Riesling,-,Germany,Mosel,211,56
19.99,Alde Gott Ausblick Spätburgunder Spätlese Von Alten Reben Trocken,https://www.i-d-s.com/dubai/alde-gott-ausblick-sp-tburgunder-sp-tlese-von-alten-reben-trocken-ge4023.html,germany,/FR/en/alde-gott-von-alten-reben-spatburgunder-spatlese-trocken/w/4458499,3.8,Von Alten Reben Spätburgunder Spätlese Trocken,-,Germany,Baden,281,65
24,Heitlinger Konigsbecher Pinot Noir Gg,https://www.i-d-s.com/dubai/heitlinger-konigsbecher-pinot-noir-gg-ge4024.html,germany,/FR/en/heitlinger-konigsbecher-pinot-noir-gg/w/1317749,3.9,Königsbecher Pinot Noir GG,-,Germany,Baden,565,79
9.99,Divino Terroir Weissburgunder Thüngersheimer Johannisberg,https://www.i-d-s.com/dubai/divino-terroir-weissburgunder-th-ngersheimer-johannisberg-ge4026.html,germany,/FR/en/divino-terroir-weissburgunder/w/7148284,3.8,Terroir Weissburgunder,-,Germany,Johannisberg,150,56
19.99,Hofkeller Würzburg Gg Silvaner Würzburger Stein,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-gg-silvaner-w-rzburger-stein-ge4030.html,germany,/FR/en/staatlicher-hofkeller-wurzburger-stein-silvaner-trocken-gg/w/6497675,-,Würzburger Stein Silvaner Trocken GG,-,Germany,Franken,-,53
19.99,Hofkeller Würzburg Riesling Randsackerer Pfälben,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-riesling-randsackerer-pf-lben-ge4031.html,germany,/FR/en/staatlicher-hofkeller-wurzburg-riesling-trocken/w/6496473,3.7,Würzburg Riesling trocken,-,Germany,Franken,37,63
8.75,J. Baumer Riesling QBA,https://www.i-d-s.com/dubai/j-baumer-riesling-qba-ge1001.html,germany,/FR/en/j-baumer-riesling/w/1189390,3.8,Riesling,-,Germany,Rheingau,4434,53
10.05,Villa Franz Riesling,https://www.i-d-s.com/dubai/villa-franz-riesling-ge1002.html,germany,/FR/en/villa-franz-riesling/w/1500316,3.8,Riesling,-,Germany,Mosel,201,57
15.35,Balthasar Ress Von Unserm Riesling QBA Trocken,https://www.i-d-s.com/dubai/balthasar-ress-von-unserm-riesling-qba-trocken-ge1003.html,germany,/FR/en/balthasar-ress-von-unserm-riesling-trocken/w/14706,3.8,Von Unserm Riesling Trocken,-,Germany,Rheingau,3217,74
36.3,Balthasar Ress Hattenheim Nussbrunnen Riesling Spatlese,https://www.i-d-s.com/dubai/balthasar-ress-hattenheim-nussbrunnen-riesling-spatlese-ge1005.html,germany,/FR/en/balthasar-ress-hattenheim-nussbrunnen-riesling-spatlese/w/1590021,4,Hattenheim Nussbrunnen Riesling Spätlese,-,Germany,Rheingau,335,82
86.45,Balthasar Ress RESSpekt Riesling,https://www.i-d-s.com/dubai/balthasar-ress-resspekt-riesling-ge1006.html,germany,/FR/en/balthasar-ress-von-unserm-riesling-trocken/w/14706,3.8,Von Unserm Riesling Trocken,-,Germany,Rheingau,3217,41
31,"Balthasar Ress, Von Unserm Spatburgunder Pinot Noir QBA Trocken",https://www.i-d-s.com/dubai/balthasar-ress-von-unserm-spatburgunder-pinot-noir-qba-trocken-ge1008.html,germany,/FR/en/balthasar-ress-von-unserm-pinot-noir-trocken/w/14723,3.6,Von Unserm Pinot Noir Trocken,-,Germany,Rheingau,581,63
45.55,Rudesheim Berg Schlossberg Riesling Auslese,https://www.i-d-s.com/dubai/balthasar-ress-rudesheim-berg-schlossberg-riesling-auslese-ge1012.html,germany,/FR/en/august-kesseler-rudesheimer-berg-schlossberg-riesling-auslese/w/2479948,4.1,Rüdesheimer Berg Schlossberg Riesling Auslese,-,Germany,Rüdesheim,70,95
44,G.D Vajra Le Albe&nbsp;Barolo,https://www.i-d-s.com/dubai/g-d-vajra-le-albe-barolo-it1226.html,italy,/FR/en/g-d-vajra-albe-barolo/w/1100124?year=2021&amp;price_id=39246123,4.2,Albe Barolo 2021,-,Italy,Barolo,164,44
822.65,"2016 Giorgio Primo, Fattoria La Massa",https://www.i-d-s.com/dubai/2016-giorgio-primo-fattoria-la-massa-fw1261.html,italy,/FR/en/la-massa-giorgio-primo/w/779426?year=2016&amp;price_id=36029195,4.5,Giorgio Primo 2016,-,Italy,Toscana,283,51
573.35,"2022 Guidalberto, Tenuta San Guido",https://www.i-d-s.com/dubai/2022-guidalberto-tenuta-san-guido-fw1258.html,italy,/FR/en/tenuta-san-guido-guidalberto/w/5080?year=2022&amp;price_id=38582934,4.1,Guidalberto 2022,-,Italy,Toscana,1321,48
261.75,"2022 Le Volte, Tenuta dell' Ornellaia",https://www.i-d-s.com/dubai/2022-le-volte-tenuta-dell-ornellaia-fw1256.html,italy,/FR/en/ornellaia-le-volte-tuscany/w/1480684?year=2022&amp;price_id=39130489,4.1,Le Volte 2022,-,Italy,Toscana,5038,36
448.7,"2018 Barbaresco Riserva Boito, Cantina Rizzi",https://www.i-d-s.com/dubai/2018-barbaresco-riserva-boito-cantina-rizzi-fw1257.html,italy,/FR/en/rizzi-boito-barbaresco-riserva/w/6090906?year=2018,4.1,Boito Barbaresco Riserva 2018,-,Italy,Barbaresco,27,55
"5,607.50","2011 Sassicaia, Tenuta San Guido",https://www.i-d-s.com/dubai/2011-sassicaia-tenuta-san-guido-fw1267.html,italy,/FR/en/tenuta-san-guido-sassicaia/w/5078?year=2011&amp;price_id=23109119,4.6,Sassicaia 2011,-,Italy,Bolgheri Sassicaia,7680,43
11.5,Cantine Volpi Gavi DOCG,https://www.i-d-s.com/dubai/cantine-volpi-gavi-docg-it1229.html,italy,/FR/en/cantine-volpi-gavi/w/1167467,3.8,Gavi,-,Italy,Gavi,630,30
8.15,Via Vai NV Prosecco,https://www.i-d-s.com/dubai/via-vai-nv-prosecco-sw1054.html,italy,/FR/en/salvaterra-via-vai-prosecco/w/4320191,4.1,Via Vai Prosecco,-,Italy,Prosecco,2218,91
41.2,MASI Nectar Costasera Amarone della Valpolicella Classico DOGC,https://www.i-d-s.com/dubai/masi-nectar-costasera-amarone-della-valpolicella-classico-dogc-it1217.html,italy,/FR/en/masi-veneto-nectar-costasera-amarone-della-valpolicella-classico/w/1535772,4,Nectar Costasera Amarone della Valpolicella Classico,-,Italy,Amarone della Valpolicella Classico,17384,91
148.8,MASI Privata Boscaini Mazzano Amarone Della Valpolicella Classico DOCG,https://www.i-d-s.com/dubai/masi-privata-boscaini-mazzano-amarone-della-valpolicella-classico-docg-it1219.html,italy,/FR/en/masi-veneto-mazzano-amarone-della-valpolicella-classico/w/3020206?price_id=35436657,4.5,Mazzano Amarone Della Valpolicella Classico,-,Italy,Amarone della Valpolicella Classico,3970,76
16.99,Franz Haas `Lepus`,https://www.i-d-s.com/dubai/franz-haas-lepus-it4014.html,italy,/FR/en/franz-haas-lepus/w/3147014,3.8,Lepus,-,Italy,Südtirol - Alto Adige,1420,43
27.99,Franz Haas Manna `Cru`,https://www.i-d-s.com/dubai/franz-haas-manna-cru-it4015.html,italy,/FR/en/franz-haas-manna-schweizer/w/1313839?year=2023&amp;price_id=37922089,4.2,Manna Schweizer 2023,-,Italy,Südtirol - Alto Adige,40,38
14.45,Cà Dei Frati `Rosa Dei Frati`,https://www.i-d-s.com/dubai/c-dei-frati-rosa-dei-frati-it4027.html,italy,/FR/en/ca-dei-frati-rosa-dei-frati-riviera-del-garda-classico-rose/w/1206202?year=2024&amp;price_id=38256501,4.1,Rosa dei Frati Riviera del Garda Classico Rosé 2024,-,Italy,Lombardia,394,50
11,Cantine Belisario Vigneti Del Cerro Verdicchio Matelica,https://www.i-d-s.com/dubai/cantine-belisario-vigneti-del-cerro-verdicchio-matelica-it4030.html,italy,/FR/en/belisario-del-cerro-verdicchio-di-matelica/w/1148895?year=2022&amp;price_id=33461375,3.7,Del Cerro Verdicchio di Matelica 2022,-,Italy,Verdicchio di Matelica,41,63
22,Planeta Etna Bianco Doc,https://www.i-d-s.com/dubai/planeta-etna-bianco-doc-it4071.html,italy,/FR/en/planeta-etna-bianco/w/3290367,3.8,Etna Bianco,-,Italy,Etna,5158,65
26.99,Mandrarossa Terre Di Sommacco Nero D'Avola Wooden Box,https://www.i-d-s.com/dubai/mandrarossa-terre-di-sommacco-nero-d-avola-wooden-box-it4082.html,italy,/FR/en/duca-di-salaparuta-passo-delle-mule-nero-d-avola/w/78739?year=2022&amp;price_id=36872818,4,Passo delle Mule Nero d'Avola 2022,-,Italy,Terre Siciliane,147,51
29.99,Selvapiana Vigneto Bucerchiale,https://www.i-d-s.com/dubai/selvapiana-vigneto-bucerchiale-it4112.html,italy,/FR/en/fattoria-selvapiana-chianti-rufina-vigneto-bucerchiale-riserva/w/16466?year=2022&amp;price_id=35925643,4.1,Chianti Rufina Vigneto Bucerchiale Riserva 2022,-,Italy,Chianti Rùfina,-,62
38,Valdipiatta Vino Nobile Vigna d'Alfiero Wooden Box,https://www.i-d-s.com/dubai/valdipiatta-vino-nobile-vigna-d-alfiero-wooden-box-it4115.html,italy,/FR/en/tenuta-valdipiatta-vigna-d-alfiero-vino-nobile-di-montepulciano/w/85238?year=2016&amp;price_id=36769635,4.2,Vigna d'Alfiero Vino Nobile di Montepulciano 2016,-,Italy,Vino Nobile di Montepulciano,120,48
45.99,"Poggio Al Tesoro, Alegrini Estates `Sondraia` Bolgheri Superiore",https://www.i-d-s.com/dubai/poggio-al-tesoro-alegrini-estates-sondraia-bolgheri-superiore-it4117.html,italy,/FR/en/poggio-al-tesoro-bolgheri-superiore-sondraia/w/1269657?year=2006&amp;price_id=34250283,4,Bolgheri Superiore Sondraia 2006,-,Italy,Bolgheri Superiore,204,40
52.99,Felsina Berardenga Vigneto Rancia,https://www.i-d-s.com/dubai/felsina-berardenga-vigneto-rancia-it4118.html,italy,/FR/en/it-felsina-berardenga-chianti-classico/w/18439?year=2022&amp;price_id=37315902,3.9,Berardenga Chianti Classico 2022,-,Italy,Chianti Classico,423,52
57.99,Felsina Berardenga Fontalloro,https://www.i-d-s.com/dubai/felsina-berardenga-fontalloro-it4119.html,italy,/FR/en/it-felsina-berardenga-chianti-classico/w/18439?year=2022&amp;price_id=37315902,3.9,Berardenga Chianti Classico 2022,-,Italy,Chianti Classico,423,49
19.99,Allegrini `La Grola`,https://www.i-d-s.com/dubai/allegrini-la-grola-it4162.html,italy,/FR/en/allegrini-la-grola-verona/w/8187?year=2021&amp;price_id=38755993,4,La Grola 2021,-,Italy,Verona,35,48
"2,750.00","2018 Sassicaia, Tenuta San Guido, Bolgheri, Tuscany",https://www.i-d-s.com/dubai/2018-sassicaia-tenuta-san-guido-bolgheri-tuscany-fw1203.html,italy,/FR/en/tenuta-san-guido-sassicaia/w/5078?year=2018&amp;price_id=24348013,4.6,Sassicaia 2018,-,Italy,Bolgheri Sassicaia,4550,31
"2,053.25","2019 Antinori, Tignanello",https://www.i-d-s.com/dubai/2019-antinori-tignanello-fw1236.html,italy,/FR/en/antinori-tuscany-tignanello/w/1652?year=2019&amp;price_id=29891527,4.6,Tignanello 2019,-,Italy,Toscana,7865,50
15,Il Faggio Montepulciano D'Abruzzo,https://www.i-d-s.com/dubai/il-faggio-montepulciano-d-abruzzo-it4004.html,italy,/FR/en/il-faggio-montepulciano-d-abruzzo/w/1166878?price_id=38790180,3.8,Montepulciano d'Abruzzo,-,Italy,Montepulciano d'Abruzzo,3268,82
23.4,Planeta Etna Rosso Doc,https://www.i-d-s.com/dubai/planeta-etna-rosso-doc-it4080.html,italy,/FR/en/planeta-etna-rosso/w/2597369?year=2022&amp;price_id=35814439,3.9,Etna Rosso 2022,-,Italy,Etna,337,59
19,Santa Margherita Rosé Trevenezie IGT,https://www.i-d-s.com/dubai/santa-margherita-ros-trevenezie-igt-it1216.html,italy,/FR/en/santa-margherita-brut-rose-vino-da-tavola/w/8902890?price_id=35778101,3.8,Brut Rosé N.V.,-,Italy,Vino d'Italia,3043,36
87.25,Castello Banfi Excelsus Toscana,https://www.i-d-s.com/dubai/castello-banfi-excelsus-toscana-it2016.html,italy,/FR/en/banfi-excelsus/w/1133669?year=2019&amp;price_id=37584143,4.3,ExcelsuS 2019,-,Italy,Toscana,60,41
15.55,Castello Vicchiomaggio San Jacopo Chianti Classico,https://www.i-d-s.com/dubai/castello-vicchiomaggio-san-jacopo-chianti-classico-it1203.html,italy,/FR/en/castello-vicchiomaggio-san-jacopo-chianti-classico/w/8483?year=2022&amp;price_id=37485061,3.8,San Jacopo Chianti Classico 2022,-,Italy,Chianti Classico,119,66
19.45,Alpha Zeta `R` Valpolicella Superiore Ripasso,https://www.i-d-s.com/dubai/alpha-zeta-r-valpolicella-superiore-ripasso-it4156.html,italy,/FR/en/alpha-zeta-r-valpolicella-ripasso-superiore/w/1223936,3.9,R Valpolicella Ripasso Superiore,-,Italy,Valpolicella Ripasso,3077,62
9.65,"Alpha Zeta,`S` Soave DOC, Veneto",https://www.i-d-s.com/dubai/alpha-zeta-s-soave-veneto-it1009.html,italy,/FR/en/alpha-zeta-s-soave/w/1261405,3.4,S Soave,-,Italy,Soave,473,36
5.4,Via Nova Merlot del Veneto IGT,https://www.i-d-s.com/dubai/via-nova-merlot-del-veneto-igt-it1043.html,italy,/FR/en/nova-1495860935-merlot/w/2133397,3.2,Merlot,-,Italy,Veneto,86,33
5.95,Via Nova Pinot Grigio IGT,https://www.i-d-s.com/dubai/via-nova-pinot-grigio-igt-it1008.html,italy,/FR/en/nova-1495860935-pinot-grigio/w/3135436,3.4,Pinot Grigio,-,Italy,delle Venezie,429,65
9.4,Lamberti Pinot Grigio IGT,https://www.i-d-s.com/dubai/lamberti-pinot-grigio-igt-it1011.html,italy,/FR/en/lamberti-santepietre-pinot-grigio-delle-venezie/w/1128301,3.5,Santepietre Pinot Grigio delle Venezie,-,Italy,delle Venezie,5612,57
18.5,Allegrini Valpolicella DOC,https://www.i-d-s.com/dubai/allegrini-valpolicella-doc-it1046.html,italy,/FR/en/allegrini-amarone-della-valpolicella-classico/w/8195?year=2020&amp;price_id=35445582,4.2,Amarone della Valpolicella Classico 2020,-,Italy,Amarone della Valpolicella Classico,457,55
12.15,Planeta Rosé,https://www.i-d-s.com/dubai/planeta-ros-it1019.html,italy,/FR/en/planeta-sicilia-rose/w/4992,3.7,Sicilia Rosé,-,Italy,Sicilia,6475,58
11.9,Araldica Gavi DOCG La Luciana,https://www.i-d-s.com/dubai/araldica-gavi-docg-la-luciana-it1000.html,italy,/FR/en/araldica-la-luciana-gavi/w/60554,3.6,La Luciana Gavi,-,Italy,Gavi,3056,45
14.15,Follador Prosecco DOC Treviso,https://www.i-d-s.com/dubai/follador-prosecco-doc-treviso-sw1007.html,italy,/FR/en/follador-prosecco-treviso-brut/w/1166796?price_id=38716651,3.6,Prosecco Treviso Brut N.V.,-,Italy,Prosecco di Treviso,1318,58
16.55,Ruggeri Prosecco Argeo Brut,https://www.i-d-s.com/dubai/ruggeri-prosecco-argeo-brut-nv-sw1011.html,italy,-,-,-,-,-,-,-,0
14.4,Martini Asti Spumante,https://www.i-d-s.com/dubai/martini-asti-spumante-sw1012.html,italy,/FR/en/martini-asti-spumante/w/9559638,3.6,Asti Spumante,-,Italy,Asti,48,76
26.45,Bottega Prosecco Gold Brut,https://www.i-d-s.com/dubai/bottega-prosecco-gold-brut-sw1013.html,italy,/FR/en/bottega-gold/w/1179426?price_id=39245650,3.7,Gold,-,Italy,Prosecco,9790,27
11.99,Cristina Ascheri Langhe Arneis DOC,https://www.i-d-s.com/dubai/cristina-ascheri-langhe-arneis-doc-it4036.html,italy,/FR/en/cantine-ascheri-giacomo-arneis-langhe/w/1187931,3.8,Arneis Langhe,-,Italy,Langhe,1306,47
20.65,La Giustiniana Gavi Di Gavi `Montessora`,https://www.i-d-s.com/dubai/la-giustiniana-gavi-di-gavi-montessora-it4038.html,italy,/FR/en/la-monetta-gavi-del-comune-di-gavi/w/1288350?price_id=39323894,3.8,Gavi del Comune di Gavi,-,Italy,Gavi,5248,38
14.99,Fontafredda Briccotondo Dolcetto,https://www.i-d-s.com/dubai/fontafredda-briccotondo-dolcetto-it4042.html,italy,/FR/en/fontanafredda-briccotondo-dolcetto/w/1182567,3.5,Briccotondo Dolcetto,-,Italy,Langhe,2152,77
22.99,Mandrarossa Bertolino Soprano Grillo Wooden Box,https://www.i-d-s.com/dubai/mandrarossa-bertolino-soprano-grillo-wooden-box-it4072.html,italy,/FR/en/mandrarossa-bertolino-soprano-bianco/w/7195684?year=2023&amp;price_id=39257304,4,Bertolino Soprano Bianco 2023,-,Italy,Sicilia,1875,55
6.2,Alpha Zeta `G` Garganega,https://www.i-d-s.com/dubai/alpha-zeta-g-garganega-it4124.html,italy,/FR/en/alpha-zeta-g-garganega/w/1218347,3.4,G Garganega,-,Italy,Veneto,357,63
19.99,Fontanafredda Briccotondo Piemonte Barbera ,https://www.i-d-s.com/dubai/fontafredda-briccotondo-barbera-it4040.html,italy,/FR/en/fontanafredda-briccotondo-barbera/w/92460,3.6,Briccotondo Barbera,-,Italy,Piemonte,22106,61
52.9,"Castello di Monsanto, Chianti Classico DOCG Riserva",https://www.i-d-s.com/dubai/castello-di-monsanto-chianti-classico-docg-riserva-it1073.html,italy,/FR/en/castello-di-monsanto-chianti-classico-riserva/w/1138544?year=2021&amp;price_id=39033858,3.9,Chianti Classico Riserva 2021,-,Italy,Chianti Classico,81,60
31,"Grattamacco, Bolgheri Rosso",https://www.i-d-s.com/dubai/grattamacco-bolgheri-rosso-it1072.html,italy,/FR/en/grattamacco-bolgheri-rosso/w/87676?year=2023&amp;price_id=39226172,4.1,Bolgheri Rosso 2023,-,Italy,Bolgheri,101,61
64.15,"Corino Giovanni di Corino Giuliano, Barolo 'La Morra'",https://www.i-d-s.com/dubai/barolo-la-morra-corino-giovanni-di-corino-giuliano-it1069.html,italy,/FR/en/corino-barolo-del-comune-di-la-morra/w/1099429,4.1,Barolo del Comune di la Morra,-,Italy,Barolo,2966,49
47.5,"Bellavista, 'Alma’ Franciacorta Gran Cuvee Brut",https://www.i-d-s.com/dubai/bellavista-alma-franciacorta-gran-cuvee-brut-nv-sw4016.html,italy,/FR/en/bellavista-franciacorta-alma-gran-cuvee-brut/w/4381953?price_id=21998322,3.9,Alma Gran Cuvée Brut N.V.,-,Italy,Franciacorta,14678,53
16.5,"Santa Margherita, Chianti Classico DOCG",https://www.i-d-s.com/dubai/santa-margherita-chianti-classico-docg-it1076.html,italy,/FR/en/santa-margherita-chianti-classico-riserva/w/1382452,4,Chianti Classico Riserva,-,Italy,Chianti Classico,9557,54
16.25,"Santa Margherita, Sparkling Rosè",https://www.i-d-s.com/dubai/santa-margherita-sparkling-ros-sw1051.html,italy,/FR/en/santa-margherita-brut-rose-vino-da-tavola/w/8902890?price_id=35778101,3.8,Brut Rosé N.V.,-,Italy,Vino d'Italia,3043,26
16.25,"Santa Margherita, Prosecco DOCG",https://www.i-d-s.com/dubai/santa-margherita-prosecco-docg-sw1050.html,italy,/FR/en/santa-margherita-valdobbiadene-prosecco-superiore/w/1223973?price_id=35477688,3.8,Valdobbiadene Prosecco Superiore,-,Italy,Conegliano-Valdobbiadene Prosecco Superiore,15262,44
12.55,Cantine Belisario Verdicchio `Terre Di Valbona',https://www.i-d-s.com/dubai/cantine-belisario-verdicchio-terre-di-valbona-it4028.html,italy,/FR/en/belisario-terre-di-val-bona-verdicchio-di-matelica/w/1148893?price_id=32282174,3.5,Terre di Val Bona Verdicchio di Matelica,-,Italy,Verdicchio di Matelica,1451,55
20.5,Vesevo Greco Di Tufo Docg,https://www.i-d-s.com/dubai/vesevo-greco-di-tufo-docg-it4019.html,italy,/FR/en/vesevo-greco-di-tufo/w/1135972,3.8,Greco di Tufo,-,Italy,Greco di Tufo,2707,68
9.55,Mandrarossa Casa Mia Catarratto,https://www.i-d-s.com/dubai/mandrarossa-casa-mia-catarratto-it4063.html,italy,/FR/en/casa-mia-catarratto/w/7748168,3.6,Catarratto,-,Italy,Terre Siciliane,84,49
9.75,Mandrarossa Casa Mia Alicante Syrah,https://www.i-d-s.com/dubai/mandrarossa-casa-mia-alicante-syrah-it4073.html,italy,/FR/en/casa-mia-syrah-frappato/w/6621128,3.1,Syrah - Frappato,-,Italy,Terre Siciliane,106,27
22.75,"Allegrini Estates Rubio, San Polo, Toscana IGT",https://www.i-d-s.com/dubai/allegrini-estates-rubio-san-polo-it4097.html,italy,/FR/en/san-polo-brunello-di-montalcino-rubio/w/1102044?price_id=5656181,3.7,Rubio,-,Italy,Toscana,6992,20
11.75,Mediceo Chianti,https://www.i-d-s.com/dubai/mediceo-chianti-it4091.html,italy,/FR/en/mediceo-chianti/w/6332869,3.7,Chianti,-,Italy,Chianti,346,64
16.15,Cantine Belisario Lacrima Di Morro D'Alba,https://www.i-d-s.com/dubai/cantine-belisario-lacrima-di-morro-d-alba-it4031.html,italy,/FR/en/belisario-lacrima-di-morro-d-alba/w/2678359?year=2023&amp;price_id=36556822,3.5,Lacrima di Morro d'Alba 2023,-,Italy,Lacrima di Morro d'Alba,50,67
13.7,Alpha Zeta V` Valpolicella,https://www.i-d-s.com/dubai/alpha-zeta-v-valpolicella-it4151.html,italy,/FR/en/alpha-zeta-v-valpolicella/w/1361016,3.4,V Valpolicella,-,Italy,Valpolicella,476,70
17.75,"Poggiotondo,Organic Chianti",https://www.i-d-s.com/dubai/poggiotondo-organic-chianti-it1052.html,italy,/FR/en/poggiotondo-organic-chianti/w/4382308,3.8,Organic Chianti,-,Italy,Chianti,2883,71
