,0,1,2,country
4,11.00,Planeta La Segreta Rosso IGT,https://www.i-d-s.com/dubai/planeta-la-segreta-rosso-igt-it1031.html,italy
5,9.30,Fattoria dei Barbi Morellino di Scansano DOCG,https://www.i-d-s.com/dubai/fattoria-dei-barbi-morellino-di-scansano-docg-it1036.html,italy
6,26.75,"Antinori, Peppoli Chianti Classico DOCG",https://www.i-d-s.com/dubai/antinori-peppoli-chianti-classico-docg-it1037.html,italy
7,35.75,"Poggio al Tesoro, 'Il Seggio' Bolgheri, Tuscany",https://www.i-d-s.com/dubai/poggio-al-tesoro-il-seggio-bolgheri-tuscany-it1038.html,italy
8,59.15,"Antinori, Marchese Chianti Classico Riserva DOCG",https://www.i-d-s.com/dubai/antinori-marchese-chianti-classico-riserva-docg-it1040.html,italy
9,16.10,"Sartori ""Regolo"" Valpolicella Superiore Ripasso DOC",https://www.i-d-s.com/dubai/sartori-regolo-valpolicella-superiore-ripasso-doc-it1045.html,italy
10,96.95,Allegrini Amarone della Valpolicella Classico DOCG,https://www.i-d-s.com/dubai/allegrini-amarone-della-valpolicella-classico-docg-it1048.html,italy
0,8.55,"El Escoces Volante ""Manga Del Brujo"", Syrah/Tempranillo/Garnacha)",https://www.i-d-s.com/dubai/el-escoces-volante-manga-del-brujo-syrah-tempranillo-garnacha-sp4126.html,spain
1,4.15,Viñas Del Vero-Finca Lapiedra Blanco,https://www.i-d-s.com/dubai/vi-as-del-vero-finca-lapiedra-blanco-sp4113.html,spain
2,25.65,"Bodegas Mauro, Mauro Grenache,",https://www.i-d-s.com/dubai/bodegas-mauro-mauro-grenache-sp4112.html,spain
3,30.80,Bodegas Y Viñedos Aalto Crianza Grenache,https://www.i-d-s.com/dubai/bodegas-y-vi-edos-aalto-crianza-grenache-sp4102.html,spain
4,6.95,"Teso De La Monja Romanico, Grenache",https://www.i-d-s.com/dubai/teso-de-la-monja-romanico-grenache-sp4103.html,spain
5,7.45,"Flor De Vetus, Grenache,",https://www.i-d-s.com/dubai/flor-de-vetus-grenache-sp4105.html,spain
6,6.95,"Enate Crianza, Tempranillo – Cabernet Sauvignon",https://www.i-d-s.com/dubai/enate-crianza-tempranillo-cabernet-sauvignon-sp4121.html,spain
7,9.80,"Bodegas Atalaya ""La Atalaya""Garnacha",https://www.i-d-s.com/dubai/bodegas-atalaya-la-atalaya-garnacha-sp4179.html,spain
8,7.05,Viña Romana Heredad Del Viejo Imperio Crianza,https://www.i-d-s.com/dubai/vi-a-romana-heredad-del-viejo-imperio-crianza-sp4062.html,spain
9,5.40,"Petit Pittacum, Mencia",https://www.i-d-s.com/dubai/petit-pittacum-mencia-sp4065.html,spain
10,10.10,Dominio De Tares 'Cepas Viejas' Mencia,https://www.i-d-s.com/dubai/dominio-de-tares-cepas-viejas-mencia-sp4069.html,spain
11,11.70,Bodegas Castro Ventosa 'El Castro De Valtuille' Barrica,https://www.i-d-s.com/dubai/bodegas-castro-ventosa-el-castro-de-valtuille-barrica-sp4072.html,spain
0,9.35,"Viñas Del Bierzo Gran Bierzo Origen, Mencia",https://www.i-d-s.com/dubai/vi-as-del-bierzo-gran-bierzo-origen-mencia-sp4074.html,spain
1,10.65,"Viñas Del Bierzo Fundacion 1968, Mencia, Viñas Del Bierzo",https://www.i-d-s.com/dubai/vi-as-del-bierzo-fundacion-1968-mencia-vi-as-del-bierzo-sp4075.html,spain
2,9.10,"Bodegas Y Vinedos Valderiz ""Valderiz De Chiripa""",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valderiz-de-chiripa-sp4080.html,spain
3,5.65,"Bodegas Y Vinedos Valderiz ""Valdehermoso 9 Meses Tinta Del Pais""",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valdehermoso-9-meses-tinta-del-pais-sp4078.html,spain
4,20.85,"Bodegas Y Vinedos Valderiz ""Valderiz Juegabolos"" Tempranillo",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valderiz-juegabolos-tempranillo-sp4082.html,spain
5,31.85,"Protos Gran Reserva, Ribera Del Duero",https://www.i-d-s.com/dubai/protos-gran-reserva-ribera-del-duero-sp4086.html,spain
6,14.20,Emilio Moro Cepa 21,https://www.i-d-s.com/dubai/emilio-moro-cepa-21-sp4089.html,spain
7,8.95,"Cinema Crianza, Ribera Del Duero",https://www.i-d-s.com/dubai/cinema-crianza-ribera-del-duero-sp4091.html,spain
8,13.20,"Linaje Garsea Reserva, Ribera Del Duero",https://www.i-d-s.com/dubai/linaje-garsea-reserva-ribera-del-duero-sp4094.html,spain
9,19.60,"Cinema Paraiso, Ribera Del Duero",https://www.i-d-s.com/dubai/cinema-paraiso-ribera-del-duero-sp4097.html,spain
10,5.25,"Tampesta ""Golan Rosado Roble"", Prieto Picudo",https://www.i-d-s.com/dubai/tampesta-golan-rosado-roble-prieto-picudo-sp4110.html,spain
11,30.35,"Teso De La Monja Victorino, Tinto De Toro",https://www.i-d-s.com/dubai/teso-de-la-monja-victorino-tinto-de-toro-sp4104.html,spain
0,19.95,"Maurodos ""San Román"" Tinta De Toro",https://www.i-d-s.com/dubai/maurodos-san-rom-n-tinta-de-toro-sp4107.html,spain
1,29.80,"Numanthia Toro, Tempranillo,",https://www.i-d-s.com/dubai/numanthia-toro-tempranillo-sp4108.html,spain
2,8.60,Gran Codorniu Pinot Noir Rosé,https://www.i-d-s.com/dubai/gran-codorniu-pinot-noir-ros-sw4026.html,spain
3,48.45,Agustí Torello Cava Kripta Gran Reserva Brut Nature,https://www.i-d-s.com/dubai/agust-torello-cava-kripta-gran-reserva-brut-nature-sw4019.html,spain
4,14.00,"Vins El Cep, Mim Natura Brut Reserva Organic Magnum (1.5L)",https://www.i-d-s.com/dubai/vins-el-cep-mim-natura-brut-reserva-organic-magnum-1-5l-sw4032.html,spain
5,7.05,Vinyes Domenech Bancal Del Bosc Blanc,https://www.i-d-s.com/dubai/vinyes-domenech-bancal-del-bosc-blanc-sp4047.html,spain
6,14.30,"Vinyes Domenech""Rita"",",https://www.i-d-s.com/dubai/vinyes-domenech-rita-sp4049.html,spain
7,23.55,"Álvaro Palacios Les Terrases Vinyes Velles, Priorat",https://www.i-d-s.com/dubai/lvaro-palacios-les-terrases-vinyes-velles-priorat-sp4046.html,spain
8,14.35,Álvaro Palacios Camins De Priorat Grenache,https://www.i-d-s.com/dubai/lvaro-palacios-camins-de-priorat-grenache-sp4045.html,spain
9,8.80,"Bodegas Habla Habla Del Silencio, Syrah-Cabernet Sauvignon-Tempranillo",https://www.i-d-s.com/dubai/bodegas-habla-habla-del-silencio-syrah-cabernet-sauvignon-tempranillo-sp4184.html,spain
10,5.45,"Adegas Valminor, Valminor Minius Godello",https://www.i-d-s.com/dubai/adegas-valminor-valminor-minius-godello-sp4129.html,spain
11,15.15,"Adegas Valminor"" Castanal 100,""",https://www.i-d-s.com/dubai/adegas-valminor-castanal-100-sp4139.html,spain
0,10.70,Adega Alan De Val Pedrazais Godello Sobre Lias,https://www.i-d-s.com/dubai/adega-alan-de-val-pedrazais-godello-sobre-lias-sp4132.html,spain
1,11.40,"Viñas Del Regajal ""El Regajal""(Tempranillo/Grenache)",https://www.i-d-s.com/dubai/vi-as-del-regajal-el-regajal-tempranillo-grenache-sp4174.html,spain
2,17.95,"Bodegas Licinia ""Licinia""(Tempranillo/Syrah/Cabernet Sauvignon)",https://www.i-d-s.com/dubai/bodegas-licinia-licinia-tempranillo-syrah-cabernet-sauvignon-sp4176.html,spain
3,5.50,Bodegas Juan Gil Blanco Moscatel Seco,https://www.i-d-s.com/dubai/bodegas-juan-gil-blanco-moscatel-seco-sp4161.html,spain
4,6.80,"Bodegas Alceño ""Alceno Monastrel 12 Meses"" (Monastrell/Syrah)",https://www.i-d-s.com/dubai/bodegas-alce-o-alceno-monastrel-12-meses-monastrell-syrah-sp4165.html,spain
5,14.20,Casa Rojo Mmm Macho Man Monastrell,https://www.i-d-s.com/dubai/casa-rojo-mmm-macho-man-monastrell-sp4167.html,spain
6,8.30,"Muga Fermentado En Barrica, Rioja Blanco",https://www.i-d-s.com/dubai/muga-fermentado-en-barrica-rioja-blanco-sp4001.html,spain
7,9.75,"Enrique Mendoza Merlot / Monastrell,",https://www.i-d-s.com/dubai/enrique-mendoza-merlot-monastrell-sp4144.html,spain
8,7.80,Pasamonte Organic Garnacha Tintorera,https://www.i-d-s.com/dubai/pasamonte-organic-garnacha-tintorera-sp4155.html,spain
9,27.70,"Bodegas Vegalfaro ""Los Altos Pago De Los Balagueses Organic ""(Syrah/Garnacha Tintorera)",https://www.i-d-s.com/dubai/bodegas-vegalfaro-los-altos-pago-de-los-balagueses-organic-syrah-garnacha-tintorera-sp4159.html,spain
10,10.85,"Pago De Los Balagueses Organic Syrah, Bodegas Vegalfaro",https://www.i-d-s.com/dubai/pago-de-los-balagueses-organic-syrah-bodegas-vegalfaro-sp4157.html,spain
11,10.55,Beronia Crianza Edicion Limitada,https://www.i-d-s.com/dubai/beronia-crianza-edicion-limitada-sp4187.html,spain
0,12.25,Perelada 3 Finques 2015,https://www.i-d-s.com/dubai/perelada-3-finques-2015-sp2008.html,spain
1,22.60,L'Expressió del Priorat,https://www.i-d-s.com/dubai/l-expressi-del-priorat-sp2017.html,spain
2,16.10,Torroxal Albariño ,https://www.i-d-s.com/dubai/torroxal-albari-o-sp2024.html,spain
3,29.55,"Emilio Moro Crianza, Ribera Del Duero",https://www.i-d-s.com/dubai/emilio-moro-crianza-ribera-del-duero-sp4090.html,spain
4,9.60,Bodegas Navajas Rioja Tinto,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-tinto-sp1014.html,spain
5,9.20,Miguel Torres Sangre de Toro,https://www.i-d-s.com/dubai/miguel-torres-sangre-de-toro-sp1012.html,spain
6,25.35,Miguel Torres Celeste Crianza,https://www.i-d-s.com/dubai/miguel-torres-celeste-crianza-sp1010.html,spain
7,17.40,Vins El Cep Clot Del Roure Xarel-Lo,https://www.i-d-s.com/dubai/vins-el-cep-clot-del-roure-xarel-lo-sp4036.html,spain
8,3.90,Vins El Cep Ot Rosat De Terrer Tempranillo/Macabeo,https://www.i-d-s.com/dubai/vins-el-cep-ot-rosat-de-terrer-tempranillo-macabeo-sp4037.html,spain
9,11.75,Vins El Cep Gr5 Senders Negre De Terrer( Tempranillo/Cabernet/Merlot/Syrah),https://www.i-d-s.com/dubai/vins-el-cep-gr5-senders-negre-de-terrer-tempranillo-cabernet-merlot-syrah-sp4039.html,spain
10,8.85,"Les Cousins Marc &amp; Adrià ""L`Inconscient"", Priorat",https://www.i-d-s.com/dubai/les-cousins-marc-adri-l-inconscient-priorat-sp4044.html,spain
11,14.55,"Pittacum Bierzo, Mencia",https://www.i-d-s.com/dubai/pittacum-bierzo-mencia-sp4066.html,spain
0,10.65,"Gran Bierzo ""Bierzo 8 Meses"" (Monastrell/Syrah)",https://www.i-d-s.com/dubai/gran-bierzo-bierzo-8-meses-monastrell-syrah-sp4067.html,spain
1,11.05,Bodegas Castro Ventosa 'El Castro De Valtuille' Mencia Joven,https://www.i-d-s.com/dubai/bodegas-castro-ventosa-el-castro-de-valtuille-mencia-joven-sp4071.html,spain
2,11.65,Martín Codax Cuatro Pasos Mencia,https://www.i-d-s.com/dubai/mart-n-codax-cuatro-pasos-mencia-sp4073.html,spain
3,14.15,12 Lunas Tinto,https://www.i-d-s.com/dubai/12-lunas-tinto-sp4119.html,spain
4,13.95,"Baltasar Gracián Blanco De Hielo, Macebeo, Baltasar Gracián",https://www.i-d-s.com/dubai/baltasar-graci-n-blanco-de-hielo-macebeo-baltasar-graci-n-sp4124.html,spain
5,10.10,"Bodegas Godeval ""Godeval"", Godello",https://www.i-d-s.com/dubai/bodegas-godeval-godeval-godello-sp4131.html,spain
6,21.50,"Pazo San Mauro, Albariño, Rias Baixas",https://www.i-d-s.com/dubai/pazo-san-mauro-albari-o-rias-baixas-sp4140.html,spain
7,6.33,Adegas Valminor Minius Mencia,https://www.i-d-s.com/dubai/adegas-valminor-minius-mencia-sp4141.html,spain
8,9.35,Bobal De San Juan Tinto,https://www.i-d-s.com/dubai/bobal-de-san-juan-tinto-sp4153.html,spain
9,10.60,"Alceno Syrah 50 Barricas, Monastrell/Syrah, Bodegas Alceño",https://www.i-d-s.com/dubai/alceno-syrah-50-barricas-monastrell-syrah-bodegas-alce-o-sp4164.html,spain
10,9.80,"Casa De Monroy ""Alceno De Monroy Garnacha Y Syrah 3M""",https://www.i-d-s.com/dubai/casa-de-monroy-alceno-de-monroy-garnacha-y-syrah-3m-sp4172.html,spain
11,10.70,"Viñas Del Regajal ""Las Retamas Del Regaja",https://www.i-d-s.com/dubai/vi-as-del-regajal-las-retamas-del-regaja-sp4173.html,spain
0,15.15,"Bodegas Alejandro Fernandez"" El Vinculo Tempranillo (Crianza)",https://www.i-d-s.com/dubai/bodegas-alejandro-fernandez-el-vinculo-tempranillo-crianza-sp4178.html,spain
1,9.00,"Anna Blanc De Blancs, Codorníu Brut Reserva",https://www.i-d-s.com/dubai/anna-blanc-de-blancs-codorn-u-sw4028.html,spain
2,7.55,González Byass Alfonso Oloroso Seco,https://www.i-d-s.com/dubai/gonz-lez-byass-alfonso-oloroso-seco-fd4025.html,spain
3,6.10,Gonzalez Byass Solera 1847 Cream,https://www.i-d-s.com/dubai/gonzalez-byass-solera-1847-cream-fd4022.html,spain
4,5.40,La Ina Fino,https://www.i-d-s.com/dubai/la-ina-fino-fd4014.html,spain
5,5.05,Barón Micaela Manzanilla,https://www.i-d-s.com/dubai/bar-n-micaela-manzanilla-fd4013.html,spain
6,37.37,Marques De Murrieta 'Capellania'&nbsp; Blanco Reserva,https://www.i-d-s.com/dubai/marques-de-murrieta-capellania-reserva-sp4002.html,spain
7,4.55,"Patrocinio Zinio Garnacha ""Terroir De Zinio""",https://www.i-d-s.com/dubai/patrocinio-zinio-garnacha-sp4012.html,spain
8,17.85,"Bodega Contador Predicador Rioja,",https://www.i-d-s.com/dubai/bodega-contador-predicador-rioja-sp4027.html,spain
9,19.20,"Contino Reserva, Rioja,",https://www.i-d-s.com/dubai/contino-reserva-rioja-sp4028.html,spain
10,34.35,"Cvne Imperial Reserva, Rioja",https://www.i-d-s.com/dubai/cvne-imperial-reserva-rioja-sp4029.html,spain
11,49.15,"Vinícola Real 200 Monjes, Rioja",https://www.i-d-s.com/dubai/vin-cola-real-200-monjes-rioja-sp4030.html,spain
0,8.15,"Vinyes Domenech ""Boig Per Tu"" (Grenache/Carignan)",https://www.i-d-s.com/dubai/vinyes-domenech-boig-per-tu-grenache-carignan-sp4052.html,spain
1,8.60,"Vinyes Domenech Vi D'Amfora Natural, Grenache",https://www.i-d-s.com/dubai/vinyes-domenech-vi-d-amfora-natural-grenache-sp4051.html,spain
2,36.28,Ossian Viñas Viejas Vedejo,https://www.i-d-s.com/dubai/ossian-vi-as-viejas-vedejo-sp4061.html,spain
3,47.25,"Shaya Habis Verdejo , Rueda",https://www.i-d-s.com/dubai/shaya-habis-verdejo-rueda-sp4060.html,spain
4,9.55,"Adegas Valminor ""Abade Do Couto"" El Rebelde ( Souzao/Caino Tinto/Alvarelhao)",https://www.i-d-s.com/dubai/adegas-valminor-abade-do-couto-souzao-caino-tinto-alvarelhao-sp4133.html,spain
5,17.10,Adegas Valminor'Davila O Rasal (Albarino/Loureiro/Treixadura),https://www.i-d-s.com/dubai/adegas-valminor-davila-o-rasal-albarino-loureiro-treixadura-sp4136.html,spain
6,9.90,Bodegas Navajas Rioja Blanco,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-blanco-sp1000.html,spain
7,10.15,"CVNE, Monopole Unoaked Blanco Rioja",https://www.i-d-s.com/dubai/cvne-monopole-unoaked-blanco-rioja-sp1033.html,spain
8,13.40,La Val Vina Ludy Albariño,https://www.i-d-s.com/dubai/la-val-vina-ludy-albari-o-sp1007.html,spain
9,10.46,La Miranda de Secastilla Garnacha Blanca,https://www.i-d-s.com/dubai/la-miranda-de-secastilla-garnacha-blanca-sp1006.html,spain
10,9.60,Bodega Navajas Rioja Rosado,https://www.i-d-s.com/dubai/bodega-navajas-rioja-rosado-sp1008.html,spain
11,39.46,Torres Vina Sol.,https://www.i-d-s.com/dubai/torres-vina-sol-mw3000.html,spain
0,28.85,Merum Priorati 'INICI' Priorat,https://www.i-d-s.com/dubai/merum-priorati-ardiles-priorat-sp1011.html,spain
1,8.00,Campo Viejo Tempranillo,https://www.i-d-s.com/dubai/campo-viejo-tempranillo-sp1015.html,spain
2,11.80,CVNE Rioja Crianza,https://www.i-d-s.com/dubai/cvne-rioja-crianza-sp1019.html,spain
3,17.25,Campo Viejo Reserva,https://www.i-d-s.com/dubai/campo-viejo-reserva-sp1020.html,spain
4,12.50,Vina Real Rioja Crianza,https://www.i-d-s.com/dubai/vina-real-rioja-crianza-sp1021.html,spain
5,17.35,Campo Viejo Rioja Gran Reserva,https://www.i-d-s.com/dubai/campo-viejo-rioja-gran-reserva-sp1023.html,spain
6,42.60,"CVNE, Rioja Reserva Magnum (1.5L)",https://www.i-d-s.com/dubai/cvne-rioja-reserva-magnums-sp1026.html,spain
0,13.05,Grover Art Collection Viognier 2020 ,https://www.i-d-s.com/dubai/grover-art-collection-viognier-2020-in4000.html,rest-of-the-world
1,14.25,Grover Art Collection Cabernet Shiraz  2020,https://www.i-d-s.com/dubai/grover-art-collection-cabernet-shiraz-2020-in4001.html,rest-of-the-world
2,15.05,Grover La Reserve 2018 ,https://www.i-d-s.com/dubai/grover-la-reserve-2018-in4002.html,rest-of-the-world
3,13.65,Sula Sauvignon Blanc,https://www.i-d-s.com/dubai/sula-sauvignon-blanc-in1000.html,rest-of-the-world
4,13.65,Sula Chenin Blanc Reserve,https://www.i-d-s.com/dubai/sula-chenin-blanc-reserve-in1001.html,rest-of-the-world
5,14.70,Sula Shiraz,https://www.i-d-s.com/dubai/sula-shiraz-in1002.html,rest-of-the-world
6,9.45,"Weingut Fred Loimer Kamptal Grüner Veltliner, Kamptal",https://www.i-d-s.com/dubai/weingut-fred-loimer-kamptal-gr-ner-veltliner-kamptal-at4012.html,rest-of-the-world
7,9.05,Edition Chremisa Grüner Veltliner,https://www.i-d-s.com/dubai/edition-chremisa-gr-ner-veltliner-at4014.html,rest-of-the-world
8,4.95,Winzer Krems Classic Blauer Zweigelt,https://www.i-d-s.com/dubai/winzer-krems-classic-blauer-zweigelt-at4016.html,rest-of-the-world
9,9.65,Winzer Krems Edition Chremisa Blauer Zweigelt,https://www.i-d-s.com/dubai/winzer-krems-edition-chremisa-blauer-zweigelt-at4018.html,rest-of-the-world
10,21.75,Wein Gattinger Grüner Veltliner Smaragd Weitenberg,https://www.i-d-s.com/dubai/wein-gattinger-gr-ner-veltliner-smaragd-weitenberg-at4002.html,rest-of-the-world
11,11.00,Wiengut Diwald Luft &amp; Liebe Zweigelt,https://www.i-d-s.com/dubai/wiengut-diwald-luft-liebe-zweigelt-at4007.html,rest-of-the-world
0,9.40,"Idaia Winery, Idaia Gi (Kotsifali, Mandilaria)",https://www.i-d-s.com/dubai/idaia-winery-idaia-gi-kotsifali-mandilaria-gk4014.html,rest-of-the-world
1,20.10,"Argyros, Assyrtiko",https://www.i-d-s.com/dubai/argyros-assyrtiko-gk4010.html,rest-of-the-world
2,8.45,"Alpha Estate, Axia",https://www.i-d-s.com/dubai/alpha-estate-axia-gk4006.html,rest-of-the-world
3,7.95,"Tselepos, Mantinia (Moschofilero)",https://www.i-d-s.com/dubai/tselepos-mantinia-moschofilero-gk4016.html,rest-of-the-world
4,32.35,"Argyros, Visanto Mezzo 4 Year Old",https://www.i-d-s.com/dubai/argyros-visanto-mezzo-4-year-old-dw4022.html,rest-of-the-world
5,13.70,Dobogó Tokaj Furmint,https://www.i-d-s.com/dubai/dobog-tokaj-furmint-dw4008.html,rest-of-the-world
6,13.90,Dobogó ‘Mylitta’ Tokaj Noble Late Harvest,https://www.i-d-s.com/dubai/dobog-mylitta-tokaj-noble-late-harvest-dw4009.html,rest-of-the-world
7,12.80,Pannonhalma Rhine Riesling,https://www.i-d-s.com/dubai/pannonhalma-rhine-riesling-hu4000.html,rest-of-the-world
8,7.35,Quinta Do Ameal Vinho Verde,https://www.i-d-s.com/dubai/quinta-do-ameal-vinho-verde-pt4016.html,rest-of-the-world
9,6.70,Herdade Do Esporão Colheita White* (Bio)-Alentejo,https://www.i-d-s.com/dubai/herdade-do-espor-o-colheita-white-bio-alentejo-pt4020.html,rest-of-the-world
10,13.70,Herdade Do Esporão Private Selection White-Alentejo,https://www.i-d-s.com/dubai/herdade-do-espor-o-private-selection-white-alentejo-pt4022.html,rest-of-the-world
11,6.70,Herdade Do Esporão Colheita Red* (Bio),https://www.i-d-s.com/dubai/herdade-do-espor-o-colheita-red-bio-pt4024.html,rest-of-the-world
0,8.90,Herdade Do Esporão Monte Velho Red Magnum in gift box (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-monte-velho-red-magnum-in-gift-box-1-5l-pt4026.html,rest-of-the-world
1,12.00,Herdade Do Esporão Reserva Red,https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-pt4028.html,rest-of-the-world
2,27.95,Herdade Do Esporão Private Selection Red,https://www.i-d-s.com/dubai/herdade-do-espor-o-private-selection-red-pt4029.html,rest-of-the-world
3,31.65,Herdade Do Esporão Reserva Red Magnum (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-magnum-1-5l-pt4030.html,rest-of-the-world
4,5.60,"Ramozeiros Branco,Quinta De Ramozeiros",https://www.i-d-s.com/dubai/ramozeiros-branco-quinta-de-ramozeiros-pt4001.html,rest-of-the-world
5,6.35,Murcas Assobio White-Quintas Dos Murcas,https://www.i-d-s.com/dubai/murcas-assobio-white-quintas-dos-murcas-pt4002.html,rest-of-the-world
6,6.15,Symington Family Altano Douro Tinto Doc,https://www.i-d-s.com/dubai/symington-family-altano-douro-tinto-doc-pt4005.html,rest-of-the-world
7,6.10,Quintas De Ramozeiros Tinto,https://www.i-d-s.com/dubai/quintas-de-ramozeiros-tinto-pt4008.html,rest-of-the-world
8,6.50,"Quinta Dos Murcas Assobio Red,Douro",https://www.i-d-s.com/dubai/quinta-dos-murcas-assobio-red-douro-pt4009.html,rest-of-the-world
9,5.70,"Quinta De Azevedo, Vinho Verde Reserva",https://www.i-d-s.com/dubai/quinta-de-azevedo-vinho-verde-reserva-pt4014.html,rest-of-the-world
10,5.30,Azul Portugal Vinho Verde Reserva,https://www.i-d-s.com/dubai/azul-portugal-vinho-verde-reserva-pt4015.html,rest-of-the-world
11,20.20,"Chateau Kardenakhi ""Saperavi"" qvevri Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-saperavi-qvevri-nagdi-marani-go1005.html,rest-of-the-world
0,19.01,"Chateau Kardenakhi ""Tsarapi"" qvevri 2016 Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-tsarapi-qvevri-2016-nagdi-marani-go1006.html,rest-of-the-world
1,18.50,Wiengut Diwald Luft &amp; Liebe Grüner Veltliner,https://www.i-d-s.com/dubai/wiengut-diwald-luft-liebe-gr-ner-veltliner-at4005.html,rest-of-the-world
2,8.90,Wiengut Diwald Selektion Zweigelt,https://www.i-d-s.com/dubai/wiengut-diwald-selektion-zweigelt-at4006.html,rest-of-the-world
3,13.80,Esterházy Wiengut Zweigelt Classic,https://www.i-d-s.com/dubai/esterh-zy-wiengut-zweigelt-classic-at4011.html,rest-of-the-world
4,19.50,Golan Heights Gamla Cabernet Merlot ,https://www.i-d-s.com/dubai/golan-heights-gamla-cabernet-merlot-il1001.html,rest-of-the-world
5,20.49,Project B Sauvignon Blanc,https://www.i-d-s.com/dubai/project-b-sauvignon-blanc-ca1005.html,rest-of-the-world
6,13.15,Taylor's Fine Ruby Port,https://www.i-d-s.com/dubai/taylor-s-fine-ruby-port-fd4033.html,rest-of-the-world
7,8.10,Sandeman Ruby Port,https://www.i-d-s.com/dubai/sandeman-ruby-port-fd1003.html,rest-of-the-world
8,15.15,Sepp Moser Grüner Veltliner Organic,https://www.i-d-s.com/dubai/sepp-moser-gr-ner-veltliner-organic-at1000.html,rest-of-the-world
9,15.15,Sepp Moser Zweigelt Organic,https://www.i-d-s.com/dubai/sepp-moser-zweigelt-organic-at1002.html,rest-of-the-world
10,24.35,Trius Sauvignon Blanc,https://www.i-d-s.com/dubai/trius-sauvignon-blanc-ca1000.html,rest-of-the-world
11,24.35,Trius Merlot,https://www.i-d-s.com/dubai/trius-merlot-ca1001.html,rest-of-the-world
0,12.45,Alpha Estate Malagouzia Single Vineyard Turtles,https://www.i-d-s.com/dubai/catalog/product/view/id/12726/s/alpha-estate-malagouzia-single-vineyard-turtles-gk1001/category/486/,rest-of-the-world
1,28.20,Alpha Estate Red,https://www.i-d-s.com/dubai/alpha-estate-red-gk1005.html,rest-of-the-world
2,16.80,Alpha Estate Xinomavro Single Vineyard Hedgehog,https://www.i-d-s.com/dubai/alpha-estate-xinomavro-single-vineyard-hedgehog-gk1007.html,rest-of-the-world
3,21.55,Ktima Gerovassiliou Malagousia,https://www.i-d-s.com/dubai/ktima-gerovassiliou-malagousia-gk1009.html,rest-of-the-world
4,18.90,Ktima Gerovassiliou White,https://www.i-d-s.com/dubai/ktima-gerovassiliou-white-gk1010.html,rest-of-the-world
5,20.95,Ktima Gerovassiliou Xinomavro Rosé,https://www.i-d-s.com/dubai/ktima-gerovassiliou-xinomavro-rose-gk1011.html,rest-of-the-world
6,29.15,Ktima Gerovassiliou AVATON,https://www.i-d-s.com/dubai/ktima-gerovassiliou-avaton-gk1012.html,rest-of-the-world
7,22.55,Teliani Valley Glekhuri Kisi Qvevri,https://www.i-d-s.com/dubai/teliani-valley-glekhuri-kisi-qvevri-go1000.html,rest-of-the-world
8,13.30,Teliani Valley Saperavi,https://www.i-d-s.com/dubai/teliani-valley-saperavi-go1001.html,rest-of-the-world
9,22.55,Teliani Valley Glekhuri Kisiskhevi Saperavi Qvevri,https://www.i-d-s.com/dubai/teliani-valley-glekhuri-kisiskhevi-saperavi-qvevri-go1002.html,rest-of-the-world
10,29.10,"Grace Koshu Kayagatake, Grace Winery, Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-kayagatake-grace-winery-yamanashi-jp1000.html,rest-of-the-world
11,33.75,"Grace Koshu Private Reserve, Grace Winery Grace Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-private-reserve-grace-winery-grace-yamanashi-jp1001.html,rest-of-the-world
0,11.90,Château Ksara Blanc de Blancs,https://www.i-d-s.com/dubai/ch-teau-ksara-blanc-de-blancs-lb1000.html,rest-of-the-world
1,10.55,Château Ksara Sunset Rosé,https://www.i-d-s.com/dubai/ch-teau-ksara-sunset-ros-lb1002.html,rest-of-the-world
2,10.85,"Vinho Verde Loureiro/Alvarinho, Azevedo, Portugal",https://www.i-d-s.com/dubai/vinho-verde-loureiro-alvarinho-azevedo-portugal-pt1001.html,rest-of-the-world
3,8.65,Mateus Rosé,https://www.i-d-s.com/dubai/mateus-ros-pt1002.html,rest-of-the-world
4,8.00,"Terra Franca,Vinho Regional Tinto",https://www.i-d-s.com/dubai/terra-franca-vinho-regional-tinto-pt1003.html,rest-of-the-world
5,8.85,Calusari Pinot Grigio,https://www.i-d-s.com/dubai/calusari-pinot-grigio-ro1000.html,rest-of-the-world
6,8.85,Calusari Pinot Noir,https://www.i-d-s.com/dubai/calusari-pinot-noir-ro1001.html,rest-of-the-world
