,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
2,14.2,Emilio Moro Cepa 21,https://www.i-d-s.com/dubai/emilio-moro-cepa-21-sp4089.html,spain,https://www.vivino.com/FR/en/wines/167085448,4.2,Emilio Moro Ribera del Duero 2021 2021,"21,95",spain,ribera-del-duero,99,60,10 - 20 USD,60
3,23.55,"Álvaro Palacios Les Terrases Vinyes Velles, Priorat",https://www.i-d-s.com/dubai/lvaro-palacios-les-terrases-vinyes-velles-priorat-sp4046.html,spain,https://www.vivino.com/FR/en/wines/3582130,4.2,Álvaro Palacios Les Terrasses Private Selection Velles Vinyes Priorat 0,—,spain,priorat,139,77,20 - 30 USD,80
4,36.28,Ossian Viñas Viejas Vedejo,https://www.i-d-s.com/dubai/ossian-vi-as-viejas-vedejo-sp4061.html,spain,https://www.vivino.com/FR/en/wines/156349542,4.2,Ossian Viñas Viejas Verdejo 0,"41,95",spain,castilla-and-leon,9668,95,30 - 40 USD,100
5,47.25,"Shaya Habis Verdejo , Rueda",https://www.i-d-s.com/dubai/shaya-habis-verdejo-rueda-sp4060.html,spain,https://www.vivino.com/FR/en/wines/1607355,4.2,Shaya Habis 0,"32,45",spain,rueda,1258,60,40 - 50 USD,60
6,38.4,"Château La Gurgue, Margaux Cru Bourgeois Supérieur",https://www.i-d-s.com/dubai/ch-teau-la-gurgue-margaux-cru-bourgeois-sup-rieur-fr4156.html,france,https://www.vivino.com/FR/en/wines/156126192,0,Château La Gombeaude Margaux Cru Bourgeois 0,—,france,margaux,3715,79,30 - 40 USD,80
7,12,Herdade Do Esporão Reserva Red,https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-pt4028.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/144023984,4.2,Herdade do Freixo Reserva Tinto 0,—,portugal,redondo,3309,70,10 - 20 USD,70
8,6.35,Murcas Assobio White-Quintas Dos Murcas,https://www.i-d-s.com/dubai/murcas-assobio-white-quintas-dos-murcas-pt4002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1492586,4.2,Quinta dos Murças Reserva Douro 0,"22,12",portugal,douro,8872,44,0 - 10 USD,50
9,5.1,"Coudelier Original, Costières De Nîmes",https://www.i-d-s.com/dubai/coudelier-original-costi-res-de-n-mes-fr4161.html,france,https://www.vivino.com/FR/en/wines/171860663,0,Peuch \u0026 Besse Coudelier L'Original Costières de Nîmes 0,—,france,costieres-de-nimes,-,76,0 - 10 USD,80
10,6.5,"Quinta Dos Murcas Assobio Red,Douro",https://www.i-d-s.com/dubai/quinta-dos-murcas-assobio-red-douro-pt4009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1492586,4.2,Quinta dos Murças Reserva Douro 0,"22,12",portugal,douro,8872,71,0 - 10 USD,80
11,15.4,"Domaine La Marche Rully Blanc ""Les Plantenays"", Bio",https://www.i-d-s.com/dubai/domaine-la-marche-rully-blanc-les-plantenays-bio-fr4171.html,france,https://www.vivino.com/FR/en/wines/164084522,0,Domaine la Marche Rully 'Les Plantenays' 0,—,france,rully,40,84,10 - 20 USD,90
0,21.55,Ktima Gerovassiliou Malagousia,https://www.i-d-s.com/dubai/ktima-gerovassiliou-malagousia-gk1009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4883522,4.2,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Malagousia Single Vineyard 0,—,greece,epanomi,13503,60,20 - 30 USD,60
1,64.99,"Clos Mireille Blanc, Domaines Ott",https://www.i-d-s.com/dubai/clos-mireille-blanc-domaines-ott-fr1197.html,france,https://www.vivino.com/FR/en/wines/2730918,4.1,Domaines Ott Clos Mireille Blanc de Blancs 0,"26,45",france,cotes-de-provence,2633,65,60 - 70 USD,70
2,454.9,"2020 Chateau Beychevelle ""Amiral De Beychevelle"" St. Julien",https://www.i-d-s.com/dubai/2020-chateau-beychevelle-amiral-de-beychevelle-st-julien-fw1226.html,france,https://www.vivino.com/FR/en/wines/1674282,4.1,Château Beychevelle Amiral de Beychevelle Saint-Julien 0,"50,00",france,saint-julien,8987,85,>100 USD,90
3,72.2,La Chablisienne Chablis Grand Cru Les Clos,https://www.i-d-s.com/dubai/la-chablisienne-chablis-grand-cru-les-clos-fr1157.html,france,https://www.vivino.com/FR/en/wines/2083545,4.1,La Chablisienne Chablis Grand Cru 'Les Clos' 0,—,france,chablis-grand-cru-les-clos,413,95,70 - 80 USD,100
4,8.65,"La Collection by Maison Boutinot, Côtes de Thau Blanc",https://www.i-d-s.com/dubai/la-collection-by-maison-boutinot-c-tes-de-thau-blanc-fr4364.html,france,https://www.vivino.com/FR/en/wines/164482036,4.1,Boutinot La Collection Côtes de Thau Blanc 0,—,france,cotes-de-thau,218,68,0 - 10 USD,70
5,63.05,Moët &amp; Chandon Brut Impérial,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-cp1011.html,france,https://www.vivino.com/FR/en/wines/164942645,4.1,Moët \u0026 Chandon Impérial Brut Champagne 0,"42,90",france,champagne,123173,57,60 - 70 USD,60
6,754.25,"2019 Château Gloria, Saint Julien",https://www.i-d-s.com/dubai/2019-ch-teau-gloria-saint-julien-fw1205.html,france,https://www.vivino.com/FR/en/wines/1558095,4.1,Château Gloria Saint-Julien 0,"45,83",france,saint-julien,30530,84,>100 USD,90
7,36.25,Champagne Pommery Apanage with Gift Box,https://www.i-d-s.com/dubai/champagne-pommery-apanage-with-gift-box-cp4021.html,france,https://www.vivino.com/FR/en/wines/144614301,4.1,Pommery Brut Apanage Champagne 0,"49,60",france,champagne,1676,54,30 - 40 USD,60
