price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
15.60,Rag &amp; Bone Riesling,https://www.i-d-s.com/dubai/rag-bone-riesling-au1107.html,australia,https://www.vivino.com/FR/en/wines/25095096,3.8,Magpie Estate Rag \u0026 Bone Riesling 0,—,australia,eden-valley,774,57,10 - 20 USD,60
15.60,The Black Craft Shiraz,https://www.i-d-s.com/dubai/the-black-craft-shiraz-au1106.html,australia,https://www.vivino.com/FR/en/wines/4958681,4,Magpie Estate The Black Craft Shiraz 0,—,australia,barossa-valley,1305,73,10 - 20 USD,80
10.55,Wishbone Shiraz Cabernet,https://www.i-d-s.com/dubai/wishbone-shiraz-cabernet-au1105.html,australia,https://www.vivino.com/FR/en/wines/4881513,3.9,Magpie Estate The Wishbone Shiraz - Cabernet 0,—,australia,barossa-valley,1150,69,10 - 20 USD,70
8.40,Soldiers Block Malbec,https://www.i-d-s.com/dubai/soldiers-block-malbec-au1104.html,australia,https://www.vivino.com/FR/en/wines/147166445,3.6,Soldiers Block Malbec 0,—,australia,western-australia,228,95,0 - 10 USD,100
14.99,Petaluma White Label Cabernet Sauvignon Coonawarra,https://www.i-d-s.com/dubai/petaluma-white-label-cabernet-sauvignon-coonawarra-au1091.html,australia,https://www.vivino.com/FR/en/wines/8551977,3.7,Petaluma White Label Cabernet Sauvignon 0,—,australia,coonawarra,1010,88,10 - 20 USD,90
28.65,St Hallett Blackwell Shiraz,https://www.i-d-s.com/dubai/st-hallett-blackwell-shiraz-au1090.html,australia,https://www.vivino.com/FR/en/wines/2478362,4.1,St Hallett Blackwell Shiraz 0,—,australia,barossa,4791,96,20 - 30 USD,100
19.25,St Hallett Eden Valley Riesling,https://www.i-d-s.com/dubai/st-hallett-eden-valley-riesling-au1088.html,australia,https://www.vivino.com/FR/en/wines/4724260,3.5,St Hallett Riesling 0,—,australia,eden-valley,621,73,10 - 20 USD,80
19.15,St Hallett Gamekeepers Grenache Shiraz Touriga,https://www.i-d-s.com/dubai/st-hallett-gamekeepers-grenache-shiraz-touriga-au1087.html,australia,https://www.vivino.com/FR/en/wines/2808751,3.6,St Hallett Gamekeeper's Shiraz 0,—,australia,barossa,1928,77,10 - 20 USD,80
29.65,Grant Burge Wines of Distinction Corryton Park Cabernet Sauvignon,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-corryton-park-cabernet-sauvignon-au1086.html,australia,https://www.vivino.com/FR/en/wines/4721438,3.8,Grant Burge Corryton Park Cabernet Sauvignon 0,—,australia,barossa,1223,79,20 - 30 USD,80
24.85,Grant Burge Wines of Distinction Balthasar Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-balthasar-shiraz-au1084.html,australia,https://www.vivino.com/FR/en/wines/4721409,3.9,Grant Burge Balthasar Shiraz 0,—,australia,eden-valley,855,71,20 - 30 USD,80
24.85,Grant Burge Wines of Distinction Filsell Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-filsell-shiraz-au1083.html,australia,https://www.vivino.com/FR/en/wines/2199705,4,Grant Burge Filsell Shiraz 0,—,australia,barossa,6219,69,20 - 30 USD,70
16.00,Petaluma White Label Sauvignon Blanc Adelaide Hills,https://www.i-d-s.com/dubai/petaluma-white-label-sauvignon-blanc-adelaide-hills-au1093.html,australia,https://www.vivino.com/FR/en/wines/20031363,3.6,Petaluma White Label Sauvignon Blanc 0,—,australia,adelaide-hills,632,83,10 - 20 USD,90
9.75,Xanadu Circa 77 Cabernet. Sauvignon,https://www.i-d-s.com/dubai/xanadu-circa-77-cabernet-sauvignon-au1095.html,australia,https://www.vivino.com/FR/en/wines/172045113,3.7,Xanadu Circa 77 Cabernet Sauvignon 0,—,australia,margaret-river,143,96,0 - 10 USD,100
56.65,"Cullen `Mangan East Block`, Margaret River",https://www.i-d-s.com/dubai/mangan-east-block-margaret-river-cullen-au4003.html,australia,https://www.vivino.com/FR/en/wines/17176639,3.9,Cullen Mangan East Block 0,—,australia,margaret-river,872,74,50 - 60 USD,80
18.15,Mount Horrocks `Watervale` Clare Valley Semillon,https://www.i-d-s.com/dubai/mount-harrocks-watervale-clare-valley-semillon-au4019.html,australia,https://www.vivino.com/FR/en/wines/4744821,3.8,Mount Horrocks Watervale Riesling 0,19.8,australia,clare-valley,949,72,10 - 20 USD,80
31.25,"Cullen `Mangan Vineyard` Sauvignon Blanc/Semillon, Margaret River",https://www.i-d-s.com/dubai/cullen-mangan-vineyard-sauvignon-blanc-semillon-margaret-river-au4001.html,australia,https://www.vivino.com/FR/en/wines/4907548,3.8,Cullen Mangan Vineyard Sauvignon Blanc - Sémillon 0,—,australia,margaret-river,1334,79,30 - 40 USD,80
51.95,Dawson James Chardonnay,https://www.i-d-s.com/dubai/dawson-james-chardonnay-au4069.html,australia,https://www.vivino.com/FR/en/wines/5020073,4.1,Dawson James Chardonnay 0,—,australia,tasmania,248,96,50 - 60 USD,100
69.75,Giant Steps `Primavera Vineyard' Yarra Valley Pinot Noir,https://www.i-d-s.com/dubai/giant-steps-primavera-vineyard-yarra-valley-pinot-noir-au4045.html,australia,https://www.vivino.com/FR/en/wines/151764682,4.1,Giant Steps Primavera Vineyard Pinot Noir 0,—,australia,yarra-valley,560,83,60 - 70 USD,90
9.99,"Three Lions, Great Southern Sauvignon Blanc",https://www.i-d-s.com/dubai/three-lions-great-southern-sauvignon-blanc-au4004.html,australia,https://www.vivino.com/FR/en/wines/123811807,3.5,Plantagenet Three Lions Sauvignon Blanc 0,—,australia,great-southern,170,64,0 - 10 USD,70
16.00,"Three Lions, Great Southern Chardonnay",https://www.i-d-s.com/dubai/three-lions-great-southern-chardonnay-au4005.html,australia,https://www.vivino.com/FR/en/wines/22231663,3.8,Plantagenet Three Lions Chardonnay 0,—,australia,great-southern,392,59,10 - 20 USD,60
23.25,"Plantagenet, Angevin Mount Barker Riesling",https://www.i-d-s.com/dubai/plantagenet-angevin-mount-barker-riesling-au3002.html,australia,https://www.vivino.com/FR/en/wines/4732161,3.9,Plantagenet Wyjup Vineyard Ringbark Riesling 0,—,australia,mount-barker,64,68,20 - 30 USD,70
14.99,Three Lions Great Southern Cabernet/Merlot,https://www.i-d-s.com/dubai/three-lions-great-southern-cabernet-merlot-au4006.html,australia,https://www.vivino.com/FR/en/wines/141933767,3.6,Plantagenet Three Lions Cabernet - Merlot 0,—,australia,great-southern,300,61,10 - 20 USD,70
34.90,Plantagenet `Aquitaine` Mount Barker Cabernet Sauvignon,https://www.i-d-s.com/dubai/plantagenet-aquitaine-mount-barker-cabernet-sauvignon-au4007.html,australia,https://www.vivino.com/FR/en/wines/146881576,4,Plantagenet Aquitaine Cabernet Sauvignon 0,—,australia,mount-barker,365,82,30 - 40 USD,90
14.50,"Dandelion Vineyards, Lionheart of the Barossa Shiraz",https://www.i-d-s.com/dubai/dandelion-vineyards-lionheart-of-the-barossa-shiraz-au3006.html,australia,https://www.vivino.com/FR/en/wines/1478615,3.9,Dandelion Vineyards Lionheart of the Barossa Shiraz 0,—,australia,barossa,14666,97,10 - 20 USD,100
21.35,Peter Lehmann `The Barossan' Grenache,https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-grenache-au4034.html,australia,https://www.vivino.com/FR/en/wines/159296338,3.8,Peter Lehmann THE Barossan Grenache 0,—,australia,barossa-valley,483,95,20 - 30 USD,100
26.99,"Charles Melton, Rose Of Virginia Barossa Valley",https://www.i-d-s.com/dubai/charles-melton-rose-of-virginia-barossa-valley-au1068.html,australia,https://www.vivino.com/FR/en/wines/1569338,3.9,Charles Melton Rose of Virginia 0,—,australia,barossa-valley,776,80,20 - 30 USD,80
43.60,Mount Horrocks Clare Valley Shiraz,https://www.i-d-s.com/dubai/mount-horrocks-clare-valley-shiraz-au4023.html,australia,https://www.vivino.com/FR/en/wines/2960412,3.8,Mount Horrocks Shiraz 0,—,australia,clare-valley,531,74,40 - 50 USD,80
59.05,Dawson James Pinot Noir,https://www.i-d-s.com/dubai/dawson-james-pinot-noir-au4070.html,australia,https://www.vivino.com/FR/en/wines/5020075,4.2,Dawson James Pinot Noir 0,—,australia,tasmania,382,96,50 - 60 USD,100
9.90,"Mount Langi Ghiran, Billi Billi Pinot Gris",https://www.i-d-s.com/dubai/mount-langi-ghiran-billi-billi-pinot-grigio-au1012.html,australia,https://www.vivino.com/FR/en/wines/2348258,3.5,Mount Langi Ghiran Pinot Grigio (Pinot Gris) Billi Billi 0,—,australia,grampians,259,68,0 - 10 USD,70
15.45,d'Arenberg The Olive Grove Chardonnay,https://www.i-d-s.com/dubai/d-arenberg-the-olive-grove-chardonnay-au1001.html,australia,https://www.vivino.com/FR/en/wines/3662367,3.7,d'Arenberg The Olive Grove Chardonnay 0,—,australia,mclaren-vale,3124,97,10 - 20 USD,100
11.99,Yering Station Village Chardonnay,https://www.i-d-s.com/dubai/yering-station-village-chardonnay-au1014.html,australia,https://www.vivino.com/FR/en/wines/38884424,3.6,Yering Station Village Chardonnay 0,—,australia,yarra-valley,621,97,10 - 20 USD,100
16.00,d'Arenberg The Hermit Crab Marsanne/Viognier,https://www.i-d-s.com/dubai/d-arenberg-the-hermit-crab-marsanne-viognier-au1002.html,australia,https://www.vivino.com/FR/en/wines/2463504,3.8,d'Arenberg The Hermit Crab Viognier - Marsanne 0,—,australia,mclaren-vale,6863,76,10 - 20 USD,80
16.70,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",https://www.i-d-s.com/dubai/peter-lehmann-hill-valley-chardonnay-eden-valley-au1006.html,australia,https://www.vivino.com/FR/en/wines/4714338,3.5,Peter Lehmann H\u0026V Chardonnay 0,—,australia,eden-valley,362,62,10 - 20 USD,70
18.20,"Shaw + Smith, Sauvignon Blanc, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-sauvignon-blanc-adelaide-hills-au1008.html,australia,https://www.vivino.com/FR/en/wines/1791210,4,Shaw + Smith Sauvignon Blanc 0,24.5,australia,adelaide-hills,6459,77,10 - 20 USD,80
40.30,"Shaw + Smith ""M3"", Chardonnay, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-m3-chardonnay-adelaide-hills-au1009.html,australia,https://www.vivino.com/FR/en/wines/2304522,4,Shaw + Smith M3 Chardonnay 0,34.65,australia,adelaide-hills,6172,74,40 - 50 USD,80
7.95,Jacob's Creek Chardonnay,https://www.i-d-s.com/dubai/jacob-s-creek-chardonnay-au1010.html,australia,https://www.vivino.com/FR/en/wines/4601955,3.4,Jacob's Creek Classic Chardonnay 0,—,australia,south-eastern,20917,83,0 - 10 USD,90
14.99,Mount Langi Cliff Edge Pinot Gris,https://www.i-d-s.com/dubai/mount-langi-cliff-edge-pinot-gris-au1013.html,australia,https://www.vivino.com/FR/en/wines/4388746,3.7,Mount Langi Ghiran Pinot Gris Cliff Edge 0,—,australia,grampians,122,64,10 - 20 USD,70
23.50,Stella Bella Semillon Sauvignon Blanc,https://www.i-d-s.com/dubai/stella-bella-semillon-sauvignon-blanc-au1016.html,australia,-,-,-,-,-,-,-,0,20 - 30 USD,0
8.15,Yellow Tail Pinot Grigio,https://www.i-d-s.com/dubai/yellow-tail-pinot-grigio-au1018.html,australia,https://www.vivino.com/FR/en/wines/3668350,3.5,Yellow Tail Pinot Grigio 0,—,australia,south-eastern,6180,96,0 - 10 USD,100
8.15,Yellow Tail Rosé,https://www.i-d-s.com/dubai/yellow-tail-rose-au1050.html,australia,https://www.vivino.com/FR/en/wines/1761672,3.5,Yellow Tail Rosé 0,—,australia,south-eastern,1766,94,0 - 10 USD,100
9.90,Mount Langhi Ghiran Billi Billi Shiraz,https://www.i-d-s.com/dubai/mount-langhi-ghiran-billi-billi-shiraz-au1022.html,australia,https://www.vivino.com/FR/en/wines/1472566,3.6,Mount Langi Ghiran Billi Billi Shiraz 0,12.95,australia,grampians,4441,96,0 - 10 USD,100
17.75,Mount Langhi Cliff Edge Shiraz,https://www.i-d-s.com/dubai/mount-langhi-cliff-edge-shiraz-au1023.html,australia,https://www.vivino.com/FR/en/wines/2947682,3.9,Mount Langi Ghiran Cliff Edge Shiraz 0,32.1,australia,grampians,3456,88,10 - 20 USD,90
34.05,"Clonakilla ""Hilltops"", Shiraz",https://www.i-d-s.com/dubai/clonakilla-hilltops-shiraz-au1025.html,australia,https://www.vivino.com/FR/en/wines/1998779,3.8,Clonakilla Hilltops Shiraz 0,—,australia,hilltops,3178,91,30 - 40 USD,100
13.70,Yering Station Village Shiraz,https://www.i-d-s.com/dubai/yering-station-village-shiraz-au1026.html,australia,https://www.vivino.com/FR/en/wines/5090940,3.7,Yering Station Village Shiraz - Viognier 0,—,australia,yarra-valley,605,82,10 - 20 USD,90
14.00,Yering Station Village Rose,https://www.i-d-s.com/dubai/yering-station-village-rose-au1027.html,australia,https://www.vivino.com/FR/en/wines/141961271,3.5,Yering Station Village Nebbiolo Rosé 0,—,australia,yarra-valley,102,80,10 - 20 USD,80
8.15,Yellow Tail Shiraz,https://www.i-d-s.com/dubai/yellow-tail-shiraz-au1033.html,australia,https://www.vivino.com/FR/en/wines/1469729,3.5,Yellow Tail Shiraz 0,—,australia,south-eastern,57725,95,0 - 10 USD,100
8.15,Yellow Tail Merlot,https://www.i-d-s.com/dubai/yellow-tail-merlot-au1034.html,australia,https://www.vivino.com/FR/en/wines/1506348,3.3,Yellow Tail Merlot 0,—,australia,south-eastern,16724,95,0 - 10 USD,100
18.70,d'Arenberg The Footbolt Shiraz,https://www.i-d-s.com/dubai/d-arenberg-the-footbolt-shiraz-au1036.html,australia,https://www.vivino.com/FR/en/wines/1531640,3.7,d'Arenberg The Footbolt Shiraz 0,—,australia,mclaren-vale,13668,97,10 - 20 USD,100
21.90,"Peter Lehmann, The Barossan Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-shiraz-barossa-valley-au1038.html,australia,https://www.vivino.com/FR/en/wines/152886179,3.9,Peter Lehmann THE Barossan Shiraz 0,—,australia,barossa,10953,80,20 - 30 USD,80
41.80,"Peter Lehmann Masters, 8 Songs Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-masters-8-songs-shiraz-barossa-valley-au1039.html,australia,https://www.vivino.com/FR/en/wines/1533001,4.1,Peter Lehmann The Master's Collection 8 Songs Shiraz 0,—,australia,barossa,2666,69,40 - 50 USD,70
35.45,"Henschke Henry’s Seven` Shiraz/Grenache/Mataro/Viognier, Barossa",https://www.i-d-s.com/dubai/henschke-henry-s-seven-shiraz-grenache-mataro-viognier-barossa-au1040.html,australia,https://www.vivino.com/FR/en/wines/4874694,0,Seven Deadly Vins Seven Deadly Vins Barossa Shiraz Grenache Mataro 0,—,australia,barossa,9521,52,30 - 40 USD,60
20.00,Penfolds Koonunga Hill Shiraz Cabernet Sauvignon,https://www.i-d-s.com/dubai/penfolds-koonunga-hill-shiraz-cabernet-sauvignon-au1042.html,australia,-,-,-,-,-,-,-,0,20 - 30 USD,0
8.15,Jacob's Creek Classic Shiraz Cabernet,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-cabernet-au1044.html,australia,https://www.vivino.com/FR/en/wines/1525510,3.4,Jacob's Creek Classic Shiraz - Cabernet 0,—,australia,south-eastern,28835,95,0 - 10 USD,100
7.95,Jacob's Creek&nbsp;Classic Shiraz Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-ros-au1045.html,australia,https://www.vivino.com/FR/en/wines/4347193,3.3,Jacob's Creek Classic Shiraz Rosé 0,—,australia,south-eastern,1126,88,0 - 10 USD,90
9.50,Parker Coonawarra Estate Shiraz,https://www.i-d-s.com/dubai/parker-coonawarra-estate-shiraz-au1046.html,australia,https://www.vivino.com/FR/en/wines/4194103,3.6,Parker Coonawarra Estate Shiraz 0,—,australia,coonawarra,1377,97,0 - 10 USD,100
9.99,Parker Coonawarra Estate Cabernet Sauvignon,https://www.i-d-s.com/dubai/parker-coonawarra-estate-cabernet-sauvignon-au1047.html,australia,https://www.vivino.com/FR/en/wines/3819094,3.9,Parker Coonawarra Estate Terra Rossa Cabernet Sauvignon 0,30,australia,coonawarra,2765,86,0 - 10 USD,90
70.60,Parker Coonawarra Estate 'First Growth',https://www.i-d-s.com/dubai/parker-coonawarra-estate-first-growth-au1048.html,australia,https://www.vivino.com/FR/en/wines/2323641,4.2,Parker Coonawarra Estate First Growth 0,88,australia,coonawarra,1442,95,70 - 80 USD,100
9.60,Yellow Tail Bubbles Brut,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-sw1026.html,australia,https://www.vivino.com/FR/en/wines/1513135,3.4,Yellow Tail Bubbles Sparkling White 0,—,australia,south-eastern,1834,72,0 - 10 USD,80
9.60,Yellow Tail Bubbles Brut Rosé,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-ros-sw1028.html,australia,https://www.vivino.com/FR/en/wines/160554642,3.6,Yellow Tail Bubbles Sparkling Rosé 0,—,australia,south-eastern,641,80,0 - 10 USD,80
10.20,Jacob's Creek Sparkling Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-sparkling-ros-sw1029.html,australia,https://www.vivino.com/FR/en/wines/164942799,3.5,Jacob's Creek Sparkling Rosé 0,—,australia,barossa-valley,2229,97,10 - 20 USD,100
18.20,"Viña Aquitania Chardonnay, 2018",https://www.i-d-s.com/dubai/vi-a-aquitania-chardonnay-2018-ch1039.html,chile,https://www.vivino.com/FR/en/wines/157822882,4,Viña Aquitania SOLdeSOL Chardonnay 2018 2018,—,chile,valle-de-malleco,84,80,10 - 20 USD,80
19.99,Lapostolle Cuvee Alexandre Chardonnay,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-chardonnay-ch2039.html,chile,https://www.vivino.com/FR/en/wines/1555379,4,Lapostolle Cuvée Alexandre Chardonnay Atalayas Vineyard 0,—,chile,casablanca-valley,5502,77,10 - 20 USD,80
19.99,Lapostolle Cuvee Alexandre Cabernet Sauvignon,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-cabernet-sauvignon-ch2043.html,chile,https://www.vivino.com/FR/en/wines/1583767,3.9,Lapostolle Cuvée Alexandre Cabernet Sauvignon 0,—,chile,apalta-valley,13234,96,10 - 20 USD,100
18.75,"Morandé, Chardonnay Gran Reserva",https://www.i-d-s.com/dubai/morand-chardonnay-gran-reserva-ch3000.html,chile,https://www.vivino.com/FR/en/wines/1953682,3.8,Morandé Gran Reserva Chardonnay 0,—,chile,casablanca-valley,2050,62,10 - 20 USD,70
6.85,Sierra Grande Sauvignon Blanc,https://www.i-d-s.com/dubai/sierra-grande-sauvignon-blanc-ch1000.html,chile,https://www.vivino.com/FR/en/wines/4862439,3.2,Sierra Grande Sauvignon Blanc 0,—,chile,central-valley,484,97,0 - 10 USD,100
5.65,Cono Sur Bicicleta Chardonnay ,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile,https://www.vivino.com/FR/en/wines/157559632,3.5,Cono Sur Bicicleta Reserva Unoaked Chardonnay 0,—,chile,central-valley,17966,78,0 - 10 USD,80
22.99,"Morandé Adventure, Vigno Carignan",https://www.i-d-s.com/dubai/morand-adventure-vigno-carignan-ch1018.html,chile,https://www.vivino.com/FR/en/wines/1867010,3.9,Morande Adventure Vigno Carignan 0,—,chile,maule-valley,2087,93,20 - 30 USD,100
13.40,Cono Sur Single Vineyard Chardonnay,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-chardonnay-ch1006.html,chile,https://www.vivino.com/FR/en/wines/141514813,3.6,Cono Sur Single Vineyard Chardonnay 0,—,chile,casablanca-valley,1922,97,10 - 20 USD,100
8.90,"Casillero del Diablo, Chardonnay",https://www.i-d-s.com/dubai/casillero-del-diablo-chardonnay-ch1010.html,chile,https://www.vivino.com/FR/en/wines/1855871,3.5,Casillero del Diablo Chardonnay (Reserva) 0,—,chile,casablanca-valley,36123,83,0 - 10 USD,90
8.90,"Casillero del Diablo, Sauvignon Blanc",https://www.i-d-s.com/dubai/casillero-del-diablo-sauvignon-blanc-ch1011.html,chile,https://www.vivino.com/FR/en/wines/1482537,3.4,Casillero del Diablo Sauvignon Blanc (Reserva) 0,—,chile,casablanca-valley,30095,85,0 - 10 USD,90
6.60,Cono Sur Bicicleta Cabernet Sauvignon,https://www.i-d-s.com/dubai/cono-sur-bicicleta-cabernet-sauvignon-ch1154.html,chile,https://www.vivino.com/FR/en/wines/157374140,3.4,Cono Sur Bicicleta Reserva Cabernet Sauvignon 0,—,chile,central-valley,26063,88,0 - 10 USD,90
8.90,Casillero del Diablo Shiraz Rosé,https://www.i-d-s.com/dubai/casillero-del-diablo-shiraz-ros-ch1012.html,chile,https://www.vivino.com/FR/en/wines/1513851,3.5,Casillero del Diablo Shiraz (Reserva) 0,8.96,chile,central-valley,21648,85,0 - 10 USD,90
7.65,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile,https://www.vivino.com/FR/en/wines/2649253,3.5,Sierra Grande Cabernet Sauvignon 0,—,chile,central-valley,350,97,0 - 10 USD,100
8.90,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile,https://www.vivino.com/FR/en/wines/1471290,3.5,Casillero del Diablo Cabernet Sauvignon (Reserva) 0,—,chile,central-valley,173883,86,0 - 10 USD,90
6.60,Cono Sur Bicicleta Carménère,https://www.i-d-s.com/dubai/cono-sur-bicicleta-carm-n-re-ch1016.html,chile,https://www.vivino.com/FR/en/wines/157201291,3.6,Cono Sur Bicicleta Reserva Carmenère 0,—,chile,central-valley,23527,82,0 - 10 USD,90
