,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price bucket,confidence bucket
0,18.8,"Domaine Bila-Haut,'Occultum Lapidem', Côtes-du-Roussillon Rouge",https://www.i-d-s.com/dubai/domaine-bila-haut-occultum-lapidem-c-tes-du-roussillon-rouge-fr1284.html,france,https://www.vivino.com/FR/en/wines/1527187,3.8,M. Chapoutier Domaine de Bila-Haut Occultum Lapidem 0,—,france,cotes-du-roussillon-villages-latour-de-france,11017,59,less than 20 USD,60
1,54.5,"Pauillac de Haut-Batailley, Pauillac",https://www.i-d-s.com/dubai/pauillac-de-haut-batailley-pauillac-fr1164.html,france,https://www.vivino.com/FR/en/wines/1781199,4.1,Château Haut-Batailley Pauillac (Grand Cru Classé) 0,56.25,france,pauillac,12917,59,less than 60 USD,60
2,90.8,Ruinart Rosé,https://www.i-d-s.com/dubai/ruinart-rose-cp1062.html,france,https://www.vivino.com/FR/en/wines/1488742,4.4,Ruinart Brut Rosé Champagne 0,—,france,champagne,21704,59,less than 100 USD,60
3,24.3,"Cave De Tain Crozes-Hermitage ""Sans Sulphites"" Exploration",https://www.i-d-s.com/dubai/cave-de-tain-crozes-hermitage-sans-sulphites-exploration-fr1219.html,france,https://www.vivino.com/FR/en/wines/158801846,3.7,Cave de Tain Exploration Crozes-Hermitage 0,—,france,crozes-hermitage,626,59,less than 30 USD,60
4,8.05,Schröder and Schÿler Chartron La Fleur Rouge,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-chartron-la-fleur-rouge-fr1037.html,france,https://www.vivino.com/FR/en/wines/1723870,3.5,Chartron la Fleur Bordeaux Rouge 0,—,france,bordeaux,2332,59,less than 10 USD,60
5,15.3,"Three Lions, Great Southern Chardonnay",https://www.i-d-s.com/dubai/three-lions-great-southern-chardonnay-au4005.html,australia,https://www.vivino.com/FR/en/wines/22231663,3.8,Plantagenet Three Lions Chardonnay 0,—,australia,great-southern,336,59,less than 20 USD,60
6,16.8,"Bodegas Godeval ""Godeval"", Godello",https://www.i-d-s.com/dubai/bodegas-godeval-godeval-godello-sp4131.html,spain,https://www.vivino.com/FR/en/wines/1890389,3.9,Godeval Godello 0,—,spain,valdeorras,2913,59,less than 20 USD,60
7,8.15,Mateus Rosé,https://www.i-d-s.com/dubai/mateus-ros-pt1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/164942646,3.7,Mateus The Original Rosé 0,—,portugal,douro,50172,59,less than 10 USD,60
8,29.25,"Chateau Feret Lambert Bordeaux Superieur, Magnum (1.5L)",https://www.i-d-s.com/dubai/chateau-feret-lambert-bordeaux-superieur-magnum-1-5l-fr1182.html,france,https://www.vivino.com/FR/en/wines/2337290,3.7,Château Féret-Lambert Costes du Château Féret-Lambert Bordeaux Supérieur 0,—,france,bordeaux-superieur,1150,60,less than 30 USD,60
9,13.35,Fishbone Cabernet Shiraz,https://www.i-d-s.com/dubai/fishbone-cabernet-shiraz-au1052.html,australia,https://www.vivino.com/FR/en/wines/4975830,3.5,Fishbone Blue Label Shiraz - Cabernet 0,—,australia,western-australia,163,60,less than 20 USD,60
10,18,"Elderton Estate Family Vineyards, Barossa Cabernet Sauvignon",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-barossa-cabernet-sauvignon-au1112.html,australia,https://www.vivino.com/FR/en/wines/4158916,4,Elderton The Ashmead Family Cabernet Sauvignon - Shiraz - Merlot 0,—,australia,barossa,708,60,less than 20 USD,60
11,14.55,"Elderton Estate Family Vineyards, Eden Valley Chardonnay",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-eden-valley-chardonnay-au1113.html,australia,https://www.vivino.com/FR/en/wines/4726022,3.5,Mission Hill Family Estate Five Vineyards Chardonnay 0,—,canada,okanagan-valley,462,60,less than 20 USD,60
0,6.95,KWV Chenin Blanc,https://www.i-d-s.com/dubai/kwv-chenin-blanc-za1012.html,south_africa,https://www.vivino.com/FR/en/wines/4769594,3.5,KWV Classic Collection Chenin Blanc 0,—,south-africa,western-cape,2962,60,less than 10 USD,60
1,13.15,Bertani Due Uve Bianco Pinot Grigio-Sauvignon IGT,https://www.i-d-s.com/dubai/bertani-due-uve-bianco-pinot-grigio-sauvignon-igt-it1013.html,italy,https://www.vivino.com/FR/en/wines/4724353,3.2,Bertani Dué Uvé Pinot Noir - Corvina 0,—,italy,veneto,249,60,less than 20 USD,60
2,47.25,"Shaya Habis Verdejo , Rueda",https://www.i-d-s.com/dubai/shaya-habis-verdejo-rueda-sp4060.html,spain,https://www.vivino.com/FR/en/wines/1607355,4.2,Shaya Habis 0,33.61,spain,rueda,1192,60,less than 50 USD,60
3,14.65,Sepp Moser Zweigelt Organic,https://www.i-d-s.com/dubai/sepp-moser-zweigelt-organic-at1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/161988200,3.7,Sepp Moser Classic Style Organic Zweigelt 0,—,austria,neusiedlersee,492,60,less than 20 USD,60
4,21.55,Ktima Gerovassiliou Malagousia,https://www.i-d-s.com/dubai/ktima-gerovassiliou-malagousia-gk1009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4883522,4.2,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Malagousia Single Vineyard 0,—,greece,epanomi,12704,60,less than 30 USD,60
5,14.5,"Domaine Trénel, Beaujolais Blanc",https://www.i-d-s.com/dubai/domaine-tr-nel-beaujolais-blanc-fr1260.html,france,https://www.vivino.com/FR/en/wines/10321776,3.5,Domaine la Croix Tréchens Le Jardin des Enfants Beaujolais Blanc 0,—,france,beaujolais,274,61,less than 20 USD,70
6,16.7,Les Alexandrins Cotes du Rhone Rouge 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-rouge-terrasses-de-l-eridan-fr1168.html,france,https://www.vivino.com/FR/en/wines/154121895,3.6,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Rouge 0,—,france,cotes-du-rhone,517,61,less than 20 USD,70
7,"2,915.50","2010 Château Beychevelle, 4ème Cru Classé, Saint-Julien",https://www.i-d-s.com/dubai/2010-ch-teau-beychevelle-4-me-cru-class-saint-julien-fw1012.html,france,https://www.vivino.com/FR/en/wines/2048358,4.3,Château Beychevelle Saint-Julien (Grand Cru Classé) 0,—,france,saint-julien,26243,61,less than 2920 USD,70
8,17.65,Les Alexandrins Cotes du Rhone Blanc 'Terrasses de L'Eridan',https://www.i-d-s.com/dubai/les-alexandrins-cotes-du-rhone-blanc-terrasses-de-l-eridan-fr1167.html,france,https://www.vivino.com/FR/en/wines/155877166,3.6,Maison les Alexandrins Les Terrasses de l'Eridan Côtes-du-Rhône Blanc 0,—,france,cotes-du-rhone,141,61,less than 20 USD,70
9,18.15,"Mas de Lavail Alhambra, Cotes du Roussillon Villages",https://www.i-d-s.com/dubai/mas-de-lavail-alhambra-cotes-du-roussillon-villages-fr1172.html,france,https://www.vivino.com/FR/en/wines/161145088,3.4,Mas de Lavail Alhambra 0,—,france,cotes-du-roussillon-villages,37,61,less than 20 USD,70
10,24.85,Grant Burge Wines of Distinction The Holy Trinity Shiraz Grenache Mourvedre,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-the-holy-trinity-shiraz-grenache-mourvedre-au1085.html,australia,https://www.vivino.com/FR/en/wines/2917815,4.1,Grant Burge The Vigneron Grenache - Shiraz - Mourvedre 0,—,australia,barossa,1348,61,less than 30 USD,70
11,16.6,Three Lions Great Southern Cabernet/Merlot,https://www.i-d-s.com/dubai/three-lions-great-southern-cabernet-merlot-au4006.html,australia,https://www.vivino.com/FR/en/wines/141933767,3.6,Plantagenet Three Lions Cabernet - Merlot 0,—,australia,great-southern,278,61,less than 20 USD,70
0,10.65,Callaway Merlot,https://www.i-d-s.com/dubai/callaway-merlot-us1062.html,usa,https://www.vivino.com/FR/en/wines/3393032,3.4,Callaway Cellar Selection Merlot 0,—,united-states,california,777,61,less than 20 USD,70
1,13.9,"Terre Antiche, Gavi di Gavi, Piemonte",https://www.i-d-s.com/dubai/terre-antiche-gavi-di-gavi-piemonte-it1001.html,italy,https://www.vivino.com/FR/en/wines/2407446,3.9,Giustiniana Terre Antiche Gavi del Comune di Gavi 0,—,italy,gavi,836,61,less than 20 USD,70
2,34.8,"Grace Koshu Hishiyama, Private Reserve, Grace Winery, Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-hishiyama-private-reserve-grace-winery-yamanashi-jp1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/167488945,3.7,Grace Hishiyama Vineyard Private Reserve Koshu 0,—,japan,yamanashi-ken,44,61,less than 40 USD,70
3,"4,765.00","2009 Château Lynch Bages, 5ème Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2008-ch-teau-lynch-bages-5-me-cru-class-pauillac-fw1153.html,france,https://www.vivino.com/FR/en/wines/1499723,4.4,Château Lynch-Bages Pauillac (Grand Cru Classé) 0,128.53,france,pauillac,56822,62,less than 4770 USD,70
4,"2,707.25","2013 Chateau Pavie, Saint Emilion Grand Cru",https://www.i-d-s.com/dubai/2013-chateau-pavie-saint-emilion-grand-cru-fw1042.html,france,https://www.vivino.com/FR/en/wines/3335129,4.5,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 0,185,france,st-emilion-grand-cru,15997,62,less than 2710 USD,70
5,69.9,Moët &amp; Chandon Brut Impérial Rosé,https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-ros-cp1012.html,france,https://www.vivino.com/FR/en/wines/164943024,4.1,Moët \u0026 Chandon Impérial Rosé Brut Champagne 0,56.5,france,champagne,31981,62,less than 70 USD,70
6,138.5,Moët &amp; Chandon Brut Impérial Magnum (1.5L),https://www.i-d-s.com/dubai/mo-t-chandon-brut-imp-rial-magnum-cp1013.html,france,https://www.vivino.com/FR/en/wines/164942645,4.1,Moët \u0026 Chandon Impérial Brut Champagne 0,42.1,france,champagne,115219,62,less than 140 USD,70
7,16.55,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",https://www.i-d-s.com/dubai/peter-lehmann-hill-valley-chardonnay-eden-valley-au1006.html,australia,https://www.vivino.com/FR/en/wines/4714338,3.5,Peter Lehmann H\u0026V Chardonnay 0,—,australia,eden-valley,306,62,less than 20 USD,70
8,18.35,"Morandé, Chardonnay Gran Reserva",https://www.i-d-s.com/dubai/morand-chardonnay-gran-reserva-ch3000.html,chile,https://www.vivino.com/FR/en/wines/1953682,3.8,Morandé Gran Reserva Chardonnay 0,—,chile,casablanca-valley,1934,62,less than 20 USD,70
9,8.95,"Front Row Shiraz/Mourvèdre/Viognier, Swartland",https://www.i-d-s.com/dubai/front-row-shiraz-mourv-dre-viognier-swartland-za4052.html,south_africa,https://www.vivino.com/FR/en/wines/161925921,3.8,The Wedge Shiraz - Mourvedre - Viognier 0,—,south-africa,swartland,657,62,less than 10 USD,70
10,41.15,"Henners Brut, Sussex",https://www.i-d-s.com/dubai/henners-brut-sussex-sw3002.html,uk,https://www.vivino.com/FR/en/wines/173371582,4.1,Henners Maypole Brut 0,—,united-kingdom,east-sussex,25,62,less than 50 USD,70
11,38.35,"The Prisoner Red Zinfandel Blend, Napa Valley",https://www.i-d-s.com/dubai/the-prisoner-red-zinfandel-blend-napa-valley-us2047.html,usa,https://www.vivino.com/FR/en/wines/155656811,4.6,The Prisoner Derange Red Blend 0,—,united-states,napa-valley,3347,62,less than 40 USD,70
0,12.35,Line 39 Excursion Red Blend,https://www.i-d-s.com/dubai/line-39-excursion-red-blend-us1070.html,usa,https://www.vivino.com/FR/en/wines/154375053,3.7,Line 39 Red Blend (Excursion) 0,—,united-states,california,2180,62,less than 20 USD,70
1,9.3,Dark Horse Chardonnay,https://www.i-d-s.com/dubai/dark-horse-chardonnay-us1005.html,usa,https://www.vivino.com/FR/en/wines/6379451,3.6,Dark Horse Cabernet Sauvignon 0,—,united-states,california,42625,62,less than 10 USD,70
2,9.3,Lamberti Pinot Grigio IGT,https://www.i-d-s.com/dubai/lamberti-pinot-grigio-igt-it1011.html,italy,https://www.vivino.com/FR/en/wines/1471823,3.5,Lamberti Santepietre Pinot Grigio delle Venezie 0,—,italy,della-venezie,5383,62,less than 10 USD,70
3,39.75,"Allegrini Estates Rosso Di Montalcino, San Polo",https://www.i-d-s.com/dubai/allegrini-estates-rosso-di-montalcino-san-polo-it4105.html,italy,https://www.vivino.com/FR/en/wines/2114762,3.9,San Polo Rosso di Montalcino 0,14.95,italy,rosso-di-montalcino,4998,62,less than 40 USD,70
4,79.25,"Brunello Di Montalcino, San Polo, Tuscany",https://www.i-d-s.com/dubai/brunello-di-montalcino-san-polo-tuscany-it1062.html,italy,https://www.vivino.com/FR/en/wines/1498551,4.2,San Polo Brunello di Montalcino 0,59.38,italy,brunello-di-montalcino,12391,62,less than 80 USD,70
5,11.8,CVNE Rioja Crianza,https://www.i-d-s.com/dubai/cvne-rioja-crianza-sp1019.html,spain,https://www.vivino.com/FR/en/wines/1515819,3.6,Cune (CVNE) Crianza 0,9.3,spain,rioja,72824,62,less than 20 USD,70
6,118.6,Laurent-Perrier Rosé,https://www.i-d-s.com/dubai/laurent-perrier-ros-cp1002.html,france,https://www.vivino.com/FR/en/wines/1469472,4.4,Laurent-Perrier Brut Cuvée Champagne Rosé 0,—,france,champagne,37138,63,less than 120 USD,70
7,15.85,Jean-Max Roger Menetou Salon Cuvée le Charnay,https://www.i-d-s.com/dubai/jean-max-roger-menetou-salon-cuv-e-le-charnay-fr1091.html,france,https://www.vivino.com/FR/en/wines/2114123,4,Jean-Max Roger Le Charnay Cuvée Menetou-Salon Blanc 0,—,france,menetou-salon,385,63,less than 20 USD,70
8,15.2,Matua Valley Pinot Noir,https://www.i-d-s.com/dubai/matua-valley-pinot-noir-nz1013.html,new_zealand,https://www.vivino.com/FR/en/wines/4733523,3.2,Matua Waikoukou Valley Old North Road Pinot Noir 0,—,australia,wine-of-australia,155,63,less than 20 USD,70
9,58.45,Jordan Vineyard &amp; Winery Cabernet Sauvignon,https://www.i-d-s.com/dubai/jordan-vineyard-winery-cabernet-sauvignon-us1073.html,usa,https://www.vivino.com/FR/en/wines/147548688,4.4,Robert Mondavi Winery To Kalon Vineyard Reserve Cabernet Sauvignon 0,—,united-states,oak-ville,4242,63,less than 60 USD,70
10,26.95,Bottega Prosecco Brut Rosé,https://www.i-d-s.com/dubai/bottega-prosecco-brut-ros-sw1017.html,italy,https://www.vivino.com/FR/en/wines/166536188,4,Montelvini Prosecco Rosé Brut 0,—,italy,prosecco,644,63,less than 30 USD,70
11,7.25,Cantina Di Monteforte Soave Classico Superiore Montegrande,https://www.i-d-s.com/dubai/cantina-di-monteforte-soave-classico-superiore-montegrande-it4130.html,italy,https://www.vivino.com/FR/en/wines/151764537,3.6,Cantina di Monteforte Vigneto Montegrande Soave Superiore Classico 0,—,italy,soave-superiore,41,63,less than 10 USD,70
0,"3,770.55","2016 Chateau Pichon Comtesse Lalande, Grand Cr",https://www.i-d-s.com/dubai/2016-chateau-pichon-comtesse-lalande-grand-cr-fw1215.html,france,https://www.vivino.com/FR/en/wines/1491165,4.4,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 0,199,france,pauillac,40335,64,less than 3780 USD,70
1,76.25,"Maison Antoine Geoffroy, Beaune, Gevrey Chambertin Vieilles Vignes ",https://www.i-d-s.com/dubai/maison-antoine-geoffroy-beaune-gevrey-chambertin-vieilles-vignes-fr1308.html,france,https://www.vivino.com/FR/en/wines/166079993,0,Antoine Geoffroy Vieilles Vignes Gevrey-Chambertin 0,—,france,gevrey-chambertin,951,64,less than 80 USD,70
2,880.25,"2016 Château Duhart-Milon Rothschild, 4eme Cru Classé, Pauillac",https://www.i-d-s.com/dubai/2016-ch-teau-duhart-milon-rothschild-4eme-cru-class-pauillac-fw1202.html,france,https://www.vivino.com/FR/en/wines/1500807,4.3,Château Duhart-Milon Pauillac (Grand Cru Classé) 0,—,france,pauillac,21281,64,less than 890 USD,70
3,"1,030.75","2015 Château Kirwan, 3ème Cru Classé, Margaux",https://www.i-d-s.com/dubai/2015-ch-teau-kirwan-3-me-cru-class-margaux-fw1030.html,france,https://www.vivino.com/FR/en/wines/1488914,4.2,Château Kirwan Margaux (Grand Cru Classé) 0,53.46,france,margaux,17040,64,less than 1040 USD,70
4,77.7,"Domaine Ott Rosé, Château Romassan",https://www.i-d-s.com/dubai/domaine-ott-ros-ch-teau-romassan-fr1017.html,france,https://www.vivino.com/FR/en/wines/1477082,4.2,Domaines Ott Château Romassan Rosé (Coeur de Grain) 0,34,france,bandol,6935,64,less than 80 USD,70
5,60.85,"Chateau Durfort-Vivens,'Vivens', Margaux",https://www.i-d-s.com/dubai/chateau-durfort-vivens-vivens-margaux-fr1053.html,france,https://www.vivino.com/FR/en/wines/3837090,4.1,Château Durfort-Vivens Margaux (Grand Cru Classé) 0,—,france,margaux,10978,64,less than 70 USD,70
6,15.35,"La Madone Fleurie ""La Reine de l'Arenite""",https://www.i-d-s.com/dubai/la-madone-fleurie-la-reine-de-l-arenite-fr1082.html,france,https://www.vivino.com/FR/en/wines/145619237,3.6,Jean Paul Bartier La Reine de l'Arenite Fleurie 0,—,france,fleurie,853,64,less than 20 USD,70
7,27.05,Chandon Garden Spritz Sparkling Wine,https://www.i-d-s.com/dubai/chandon-garden-spritz-sparkling-wine-sw1072.html,argentina,https://www.vivino.com/FR/en/wines/168254383,3.8,CHANDON Argentina Garden Spritz 0,19.95,argentina,mendoza,2390,64,less than 30 USD,70
8,38.7,Shaw+Smith Adelaide Hills Shiraz,https://www.i-d-s.com/dubai/shaw-smith-adelaide-hills-shiraz-au4039.html,australia,https://www.vivino.com/FR/en/wines/3066889,4,Shaw + Smith Shiraz 0,30.25,australia,adelaide-hills,5018,64,less than 40 USD,70
9,15.2,"Three Lions, Great Southern Sauvignon Blanc",https://www.i-d-s.com/dubai/three-lions-great-southern-sauvignon-blanc-au4004.html,australia,https://www.vivino.com/FR/en/wines/123811807,3.5,Plantagenet Three Lions Sauvignon Blanc 0,—,australia,great-southern,153,64,less than 20 USD,70
10,19.95,Ironstone Vineyards Reserve Cabernet Franc,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-cabernet-franc-us1031.html,usa,https://www.vivino.com/FR/en/wines/1934527,3.9,Barboursville Vineyards Cabernet Franc Reserve 0,—,united-states,virginia,2317,64,less than 20 USD,70
11,35.75,"Poggio al Tesoro, 'Il Seggio' Bolgheri, Tuscany",https://www.i-d-s.com/dubai/poggio-al-tesoro-il-seggio-bolgheri-tuscany-it1038.html,italy,https://www.vivino.com/FR/en/wines/154873868,4.1,Poggio Al Tesoro Bolgheri Il Seggio 0,22.98,italy,bolgheri,14515,64,less than 40 USD,70
0,8.7,"Alceno Gil 4 Meses Amarillo, Monastrell/Syrah, Juan Gil",https://www.i-d-s.com/dubai/alceno-gil-4-meses-amarillo-monastrell-syrah-juan-gil-sp4163.html,spain,https://www.vivino.com/FR/en/wines/8058665,3.5,Alceño 4 Meses Roble Monastrell 0,—,spain,jumilla,736,64,less than 10 USD,70
1,9.55,"Adegas Valminor ""Abade Do Couto"" El Rebelde ( Souzao/Caino Tinto/Alvarelhao)",https://www.i-d-s.com/dubai/adegas-valminor-abade-do-couto-souzao-caino-tinto-alvarelhao-sp4133.html,spain,https://www.vivino.com/FR/en/wines/162417468,3.8,Valmiñor Abade de Couto El Rebelde Tinto 0,—,spain,rias-baixas,110,64,less than 10 USD,70
2,371.6,"2019 ""Brulieres"" De Beychevelle, Haut-Medoc",https://www.i-d-s.com/dubai/2019-brulieres-de-beychevelle-haut-medoc-fw1209.html,france,https://www.vivino.com/FR/en/wines/3049571,4,Château Beychevelle Les Brulières de Beychevelle Haut-Médoc 0,—,france,haut-medoc,2981,65,less than 380 USD,70
3,18.8,"Domaine Bila-Haut, 'Occultum Lapidem', Côtes-du-Roussillon Blanc",https://www.i-d-s.com/dubai/domaine-bila-haut-occultum-lapidem-c-tes-du-roussillon-blanc-fr1283.html,france,https://www.vivino.com/FR/en/wines/154838597,3.7,M. Chapoutier Domaine de Bila-Haut Occultum Lapidem Blanc 0,15.2,france,cotes-du-roussillon-villages-latour-de-france,164,65,less than 20 USD,70
4,72.35,Vranken Brut Nature VDC Magnum 1.5L with Gift Box,https://www.i-d-s.com/dubai/vranken-brut-nature-vdc-magnum-1-5l-with-gift-box-cp4016.html,france,https://www.vivino.com/FR/en/wines/155582683,3.7,Vranken Brut Nature Champagne 0,34.1,france,champagne,565,65,less than 80 USD,70
5,11.65,Obsession Rose,https://www.i-d-s.com/dubai/obsession-rose-us1091.html,usa,https://www.vivino.com/FR/en/wines/168684260,3.3,Ironstone Obsession Rosé 0,—,united-states,california,26,65,less than 20 USD,70
6,11.7,Robert Mondavi Woodbridge Chardonnay,https://www.i-d-s.com/dubai/robert-mondavi-woodbridge-chardonnay-us1006.html,usa,https://www.vivino.com/FR/en/wines/1511105,3.4,Woodbridge by Robert Mondavi Chardonnay 0,—,united-states,california,16219,65,less than 20 USD,70
7,31,"Poggio Al Tesoro, Alegrini Estates `Cassiopea` Bolgheri Rosato",https://www.i-d-s.com/dubai/poggio-al-tesoro-alegrini-estates-cassiopea-bolgheri-rosato-it4090.html,italy,https://www.vivino.com/FR/en/wines/4495999,3.6,Poggio Al Tesoro Bolgheri Cassiopea 0,8.3,italy,bolgheri,1151,65,less than 40 USD,70
8,14.65,Sepp Moser Grüner Veltliner Organic,https://www.i-d-s.com/dubai/sepp-moser-gr-ner-veltliner-organic-at1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/156392677,3.7,Sepp Moser Classic Style Organic Grüner Veltliner 0,—,austria,niederosterreich,1127,65,less than 20 USD,70
9,20.95,Ktima Gerovassiliou Xinomavro Rosé,https://www.i-d-s.com/dubai/ktima-gerovassiliou-xinomavro-rose-gk1011.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/159091256,4,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Xinomavro (ξινόμαυρο) Rosé 0,—,greece,macedonia,834,65,less than 30 USD,70
